length	run	comparisons	blacklistings
200	9	2646	1
200	10	2742	1
208	1	3123	1
208	2	3293	1
208	3	2723	1
208	4	2834	1
208	5	2807	1
208	6	3178	1
208	7	3686	0
208	8	3171	1
208	9	3560	0
208	10	2706	1
216	1	3044	1
216	2	3221	1
216	3	3490	1
216	4	3085	1
216	5	2735	1
216	6	2973	1
216	7	3418	1
216	8	3775	1
216	9	3475	0
216	10	3791	0
224	1	4034	0
224	2	3798	1
224	3	3846	0
224	4	3166	1
224	5	3556	1
224	6	4265	0
224	7	3649	1
224	8	3509	0
224	9	3420	1
224	10	4509	1
232	1	3608	0
232	2	4101	0
232	3	3849	0
232	4	4067	0
232	5	3527	1
232	6	3574	1
232	7	3872	1
232	8	4193	0
232	9	3668	1
232	10	4058	1
240	1	3548	1
240	2	3422	1
240	3	4272	0
240	4	3427	1
240	5	4412	0
240	6	3926	1
240	7	4425	0
240	8	3623	1
240	9	4472	0
240	10	3860	1
248	1	4227	0
248	2	4470	0
248	3	4165	0
248	4	3910	1
248	5	3567	1
248	6	3965	1
248	7	4351	1
248	8	3990	1
248	9	4096	1
248	10	4447	0
256	1	4596	0
256	2	3765	1
256	3	3326	1
256	4	3850	1
256	5	3453	1
256	6	3850	1
256	7	3884	1
256	8	3416	1
256	9	4152	1
256	10	4344	0
264	1	4011	1
264	2	4714	0
264	3	4116	1
264	4	3968	1
264	5	4334	1
264	6	3574	1
264	7	3596	1
264	8	4473	1
264	9	3549	1
264	10	3360	1
272	1	3709	1
272	2	4035	1
272	3	3897	1
272	4	5132	0
272	5	4189	1
272	6	3747	1
272	7	3965	1
272	8	4548	1
272	9	3973	1
272	10	4083	1
280	1	4306	1
280	2	4285	1
280	3	4057	1
280	4	3871	1
280	5	4167	1
280	6	4326	1
280	7	4116	1
280	8	4395	1
280	9	3835	1
280	10	3898	1
288	1	5134	0
288	2	6073	0
288	3	5086	1
288	4	4413	1
288	5	4272	1
288	6	4605	1
288	7	5143	1
288	8	4349	1
288	9	4645	1
288	10	4234	1
296	1	4416	1
296	2	4677	1
296	3	4444	1
296	4	4173	1
296	5	4653	1
296	6	3978	1
296	7	4628	1
296	8	4412	1
296	9	4461	1
296	10	3823	1
304	1	4510	1
304	2	4283	1
304	3	5843	0
304	4	5015	1
304	5	4810	1
304	6	4896	1
304	7	4128	1
304	8	5376	0
304	9	5339	1
304	10	4839	1
312	1	4185	1
312	2	5111	1
312	3	4915	1
312	4	4300	1
312	5	4539	1
312	6	4762	1
312	7	4054	1
312	8	4561	1
312	9	4651	1
312	10	4672	1
320	1	4480	1
320	2	6018	0
320	3	4405	1
320	4	5041	1
320	5	4374	1
320	6	5831	0
320	7	5274	1
320	8	4401	1
320	9	4895	1
320	10	4730	1
328	1	6097	0
328	2	5686	1
328	3	4746	1
328	4	4542	1
328	5	5989	0
328	6	4724	1
328	7	4536	1
328	8	5286	1
328	9	4703	1
328	10	4787	1
336	1	4678	1
336	2	5047	1
336	3	5451	1
336	4	4563	1
336	5	6158	0
336	6	4796	1
336	7	5423	1
336	8	4689	1
336	9	5567	1
336	10	5241	1
344	1	4452	1
344	2	5429	1
344	3	5118	1
344	4	5538	1
344	5	5104	1
344	6	4716	1
344	7	5417	1
344	8	6445	1
344	9	5098	1
344	10	4622	1
352	1	5200	1
352	2	5405	1
352	3	6111	0
352	4	5789	1
352	5	4981	1
352	6	5250	1
352	7	7015	0
352	8	5230	1
352	9	5245	1
352	10	5356	1
360	1	5935	1
360	2	4961	1
360	3	6130	1
360	4	6016	1
360	5	6169	1
360	6	5359	1
360	7	5490	1
360	8	5790	1
360	9	6456	1
360	10	6668	0
368	1	6154	1
368	2	5405	1
368	3	5272	1
368	4	5631	1
368	5	5235	1
368	6	6008	1
368	7	5558	1
368	8	5842	1
368	9	6489	1
368	10	5789	1
376	1	5969	1
376	2	5304	1
376	3	6917	1
376	4	5972	1
376	5	5406	1
376	6	5838	1
376	7	5821	1
376	8	5514	1
376	9	5523	1
376	10	5442	1
384	1	5697	1
384	2	6474	1
384	3	6250	1
384	4	7349	0
384	5	6026	1
384	6	5398	1
384	7	7065	1
384	8	5658	1
384	9	5420	1
384	10	5986	1
392	1	5745	1
392	2	6297	1
392	3	6002	1
392	4	5943	1
392	5	5481	1
392	6	5122	1
392	7	6695	1
392	8	5669	1
392	9	5530	1
392	10	6296	1
400	1	5295	1
400	2	5828	1
400	3	6447	1
400	4	5988	1
400	5	6173	1
400	6	7428	0
400	7	6133	1
400	8	5487	1
400	9	8168	0
400	10	6313	1
408	1	7376	1
408	2	5806	1
408	3	7294	0
408	4	7535	0
408	5	5877	1
408	6	6002	1
408	7	5890	1
408	8	6688	1
408	9	6354	1
408	10	6261	1
416	1	7788	1
416	2	6796	1
416	3	6460	1
416	4	7161	1
416	5	6019	1
416	6	6128	1
416	7	6621	1
416	8	6180	1
416	9	6589	1
416	10	7032	1
424	1	6237	1
424	2	7866	1
424	3	6777	1
424	4	6324	1
424	5	6545	1
424	6	7558	1
424	7	7170	1
424	8	6315	1
424	9	6886	1
424	10	6941	1
432	1	7081	1
432	2	7003	1
432	3	8405	0
432	4	7084	1
432	5	6302	1
432	6	6545	1
432	7	8396	0
432	8	5969	1
432	9	7037	1
432	10	6978	1
440	1	6652	1
440	2	6225	1
440	3	6211	1
440	4	6352	1
440	5	6877	1
440	6	7939	1
440	7	7048	1
440	8	6631	1
440	9	6917	1
440	10	7762	1
448	1	6916	1
448	2	9430	0
448	3	8019	1
448	4	7040	1
448	5	6530	1
448	6	7980	1
448	7	6747	1
448	8	7042	1
448	9	6926	1
448	10	6885	1
456	1	6422	1
456	2	7003	1
456	3	7281	1
456	4	6886	1
456	5	6905	1
456	6	8114	1
456	7	7505	1
456	8	6700	1
456	9	7384	1
456	10	8293	0
464	1	6844	1
464	2	8474	1
464	3	9527	0
464	4	7539	1
464	5	7743	1
464	6	7648	1
464	7	6702	1
464	8	6646	1
464	9	7311	1
464	10	7867	1
472	1	8954	1
472	2	7011	1
472	3	7667	1
472	4	7298	1
472	5	8534	1
472	6	7417	1
472	7	8707	0
472	8	8938	0
472	9	7096	1
472	10	7783	1
480	1	6982	1
480	2	7000	1
480	3	7472	1
480	4	8100	1
480	5	8511	1
480	6	9366	0
480	7	7423	1
480	8	7277	1
480	9	7150	1
480	10	6865	1
488	1	7864	1
488	2	7564	1
488	3	7757	1
488	4	7846	1
488	5	7403	1
488	6	7254	1
488	7	7472	1
488	8	8511	1
488	9	7105	1
488	10	7468	1
496	1	7629	1
496	2	7372	1
496	3	8088	1
496	4	8158	1
496	5	8743	1
496	6	8128	1
496	7	9896	0
496	8	8574	1
496	9	6678	1
496	10	7702	1
504	1	8236	1
504	2	9628	0
504	3	7862	1
504	4	7441	1
504	5	8409	1
504	6	7451	1
504	7	7955	1
504	8	8171	1
504	9	8457	1
504	10	8109	1
512	1	6927	1
512	2	8369	1
512	3	8500	1
512	4	7503	1
512	5	7704	1
512	6	7597	1
512	7	8160	1
512	8	6794	1
512	9	6663	1
512	10	7345	1
520	1	7442	1
520	2	7748	1
520	3	7376	1
520	4	7459	1
520	5	7115	1
520	6	7875	1
520	7	8034	1
520	8	7611	1
520	9	8208	1
520	10	7168	1
528	1	8624	1
528	2	7293	1
528	3	7144	1
528	4	7062	1
528	5	7839	1
528	6	7460	1
528	7	7339	1
528	8	8049	1
528	9	8314	1
528	10	7256	1
536	1	8936	1
536	2	9285	1
536	3	7716	1
536	4	8834	1
536	5	7394	1
536	6	8717	1
536	7	7221	1
536	8	8565	1
536	9	7820	1
536	10	6919	1
544	1	7856	1
544	2	8353	1
544	3	8618	1
544	4	6766	1
544	5	7574	1
544	6	8098	1
544	7	7840	1
544	8	7309	1
544	9	7370	1
544	10	8719	1
552	1	7808	1
552	2	8803	1
552	3	8725	1
552	4	8254	1
552	5	7597	1
552	6	8359	1
552	7	7946	1
552	8	6759	1
552	9	7973	1
552	10	8902	1
560	1	7956	1
560	2	8033	1
560	3	9157	1
560	4	8451	1
560	5	8204	1
560	6	7993	1
560	7	8400	1
560	8	9220	1
560	9	8104	1
560	10	7669	1
568	1	8566	1
568	2	10134	1
568	3	8968	1
568	4	9331	1
568	5	7708	1
568	6	9219	1
568	7	7875	1
568	8	8463	1
568	9	8759	1
568	10	7357	1
576	1	9905	1
576	2	8340	1
576	3	7475	1
576	4	9014	1
576	5	9920	1
576	6	8194	1
576	7	8768	1
576	8	8441	1
576	9	9320	1
576	10	9559	1
584	1	9363	1
584	2	9490	1
584	3	9796	1
584	4	8811	1
584	5	8829	1
584	6	8096	1
584	7	9457	1
584	8	8379	1
584	9	7933	1
584	10	8589	1
592	1	9208	1
592	2	8659	1
592	3	9248	1
592	4	8619	1
592	5	10372	1
592	6	9487	1
592	7	8833	1
592	8	8734	1
592	9	7980	1
592	10	8516	1
600	1	9712	1
600	2	9600	1
600	3	9784	1
600	4	7876	1
600	5	9813	1
600	6	9864	1
600	7	8180	1
600	8	9252	1
600	9	8820	1
600	10	8544	1
608	1	8273	1
608	2	10762	1
608	3	9489	1
608	4	9620	1
608	5	9154	1
608	6	8896	1
608	7	8339	1
608	8	8123	1
608	9	8474	1
608	10	8469	1
616	1	9554	1
616	2	9318	1
616	3	10911	1
616	4	9326	1
616	5	10193	1
616	6	9445	1
616	7	8901	1
616	8	10282	1
616	9	9184	1
616	10	8397	1
624	1	9061	1
624	2	9247	1
624	3	8929	1
624	4	8539	1
624	5	9850	1
624	6	8895	1
624	7	8902	1
624	8	9762	1
624	9	8966	1
624	10	9937	1
632	1	8886	1
632	2	10987	1
632	3	9130	1
632	4	9129	1
632	5	10053	1
632	6	8977	1
632	7	9430	1
632	8	9477	1
632	9	10851	1
632	10	8617	1
640	1	10001	1
640	2	9534	1
640	3	9362	1
640	4	9739	1
640	5	10943	1
640	6	9715	1
640	7	8565	1
640	8	10872	1
640	9	9879	1
640	10	12695	0
648	1	9601	1
648	2	10464	1
648	3	8855	1
648	4	9621	1
648	5	9474	1
648	6	9671	1
648	7	9828	1
648	8	9207	1
648	9	9536	1
648	10	9152	1
656	1	9665	1
656	2	9002	1
656	3	9943	1
656	4	8901	1
656	5	10116	1
656	6	10355	1
656	7	10257	1
656	8	9759	1
656	9	9714	1
656	10	9118	1
664	1	9117	1
664	2	9965	1
664	3	10115	1
664	4	9410	1
664	5	10047	1
664	6	9954	1
664	7	9215	1
664	8	9861	1
664	9	8901	1
664	10	9894	1
672	1	9965	1
672	2	10140	1
672	3	10325	1
672	4	10173	1
672	5	10758	1
672	6	10649	1
672	7	10048	1
672	8	9035	1
672	9	11512	1
672	10	10210	1
680	1	10389	1
680	2	8826	1
680	3	10204	1
680	4	10162	1
680	5	9696	1
680	6	10322	1
680	7	11298	1
680	8	10289	1
680	9	9083	1
680	10	10425	1
688	1	10970	1
688	2	9580	1
688	3	9834	1
688	4	10623	1
688	5	11328	1
688	6	10013	1
688	7	10407	1
688	8	9130	1
688	9	9379	1
688	10	9737	1
696	1	9898	1
696	2	10167	1
696	3	10706	1
696	4	10996	1
696	5	10607	1
696	6	10936	1
696	7	10620	1
696	8	11641	1
696	9	10148	1
696	10	10005	1
704	1	10066	1
704	2	11647	1
704	3	10877	1
704	4	12946	1
704	5	10811	1
704	6	11324	1
704	7	10951	1
704	8	10309	1
704	9	10332	1
704	10	10678	1
712	1	11798	1
712	2	10366	1
712	3	10452	1
712	4	11495	1
712	5	10390	1
712	6	10476	1
712	7	11983	1
712	8	11056	1
712	9	10236	1
712	10	10629	1
720	1	11116	1
720	2	10176	1
720	3	9718	1
720	4	11762	1
720	5	10695	1
720	6	10929	1
720	7	11025	1
720	8	10355	1
720	9	10155	1
720	10	10287	1
728	1	12489	1
728	2	10727	1
728	3	9327	1
728	4	12178	1
728	5	10825	1
728	6	11214	1
728	7	9717	1
728	8	11481	1
728	9	11057	1
728	10	10154	1
736	1	10142	1
736	2	11980	1
736	3	13556	1
736	4	10949	1
736	5	11152	1
736	6	11575	1
736	7	11620	1
736	8	10803	1
736	9	10688	1
736	10	10526	1
744	1	12599	1
744	2	11710	1
744	3	11090	1
744	4	11330	1
744	5	11560	1
744	6	10928	1
744	7	10982	1
744	8	11077	1
744	9	12395	1
744	10	10870	1
752	1	12050	1
752	2	9513	1
752	3	10729	1
752	4	12418	1
752	5	10923	1
752	6	11196	1
752	7	11600	1
752	8	11107	1
752	9	11064	1
752	10	12402	1
760	1	11641	1
760	2	11446	1
760	3	11429	1
760	4	11476	1
760	5	10983	1
760	6	11773	1
760	7	11674	1
760	8	10803	1
760	9	13455	1
760	10	11342	1
768	1	11361	1
768	2	12142	1
768	3	11701	1
768	4	12173	1
768	5	11085	1
768	6	11594	1
768	7	11866	1
768	8	10846	1
768	9	11322	1
768	10	13111	1
776	1	11760	1
776	2	12258	1
776	3	10565	1
776	4	11561	1
776	5	10366	1
776	6	12299	1
776	7	12436	1
776	8	13564	1
776	9	11618	1
776	10	12185	1
784	1	11633	1
784	2	11783	1
784	3	12349	1
784	4	11894	1
784	5	11458	1
784	6	11371	1
784	7	12042	1
784	8	11712	1
784	9	12426	1
784	10	12965	1
792	1	12601	1
792	2	10985	1
792	3	12491	1
792	4	14057	1
792	5	11320	1
792	6	12922	1
792	7	13672	1
792	8	13418	1
792	9	12602	1
792	10	12326	1
800	1	11229	1
800	2	11741	1
800	3	12394	1
800	4	11863	1
800	5	12422	1
800	6	12337	1
800	7	11114	1
800	8	14188	1
800	9	12403	1
800	10	12606	1
808	1	11494	1
808	2	13249	1
808	3	12206	1
808	4	11787	1
808	5	11813	1
808	6	13139	1
808	7	12115	1
808	8	13245	1
808	9	12877	1
808	10	11654	1
816	1	11824	1
816	2	11191	1
816	3	11877	1
816	4	11754	1
816	5	12134	1
816	6	11401	1
816	7	12340	1
816	8	12446	1
816	9	12746	1
816	10	12653	1
824	1	13562	1
824	2	11310	1
824	3	13157	1
824	4	13151	1
824	5	11589	1
824	6	12514	1
824	7	12045	1
824	8	12447	1
824	9	13330	1
824	10	11666	1
832	1	13195	1
832	2	13837	1
832	3	12505	1
832	4	12871	1
832	5	13013	1
832	6	13265	1
832	7	12630	1
832	8	12897	1
832	9	12777	1
832	10	12672	1
840	1	12282	1
840	2	12443	1
840	3	12904	1
840	4	12603	1
840	5	11706	1
840	6	12622	1
840	7	12883	1
840	8	13923	1
840	9	12388	1
840	10	12958	1
848	1	12798	1
848	2	12273	1
848	3	13409	1
848	4	13801	1
848	5	12745	1
848	6	13443	1
848	7	12761	1
848	8	13161	1
848	9	12663	1
848	10	12718	1
856	1	12699	1
856	2	12622	1
856	3	13136	1
856	4	13145	1
856	5	13005	1
856	6	13347	1
856	7	12988	1
856	8	13312	1
856	9	13642	1
856	10	12259	1
864	1	13872	1
864	2	14312	1
864	3	11745	1
864	4	13691	1
864	5	12003	1
864	6	13080	1
864	7	13132	1
864	8	13998	1
864	9	12699	1
864	10	12594	1
872	1	13363	1
872	2	14021	1
872	3	14235	1
872	4	13352	1
872	5	15011	1
872	6	13218	1
872	7	12161	1
872	8	13968	1
872	9	13668	1
872	10	12739	1
880	1	13256	1
880	2	13503	1
880	3	12685	1
880	4	13873	1
880	5	13199	1
880	6	12836	1
880	7	13647	1
880	8	12910	1
880	9	13990	1
880	10	13355	1
888	1	13177	1
888	2	14058	1
888	3	14923	1
888	4	13341	1
888	5	11855	1
888	6	14301	1
888	7	13515	1
888	8	13140	1
888	9	10938	1
888	10	14857	1
896	1	13774	1
896	2	13804	1
896	3	13513	1
896	4	13733	1
896	5	13006	1
896	6	14409	1
896	7	13635	1
896	8	14696	1
896	9	13443	1
896	10	13758	1
904	1	13075	1
904	2	13786	1
904	3	14443	1
904	4	14175	1
904	5	15295	1
904	6	13340	1
904	7	14227	1
904	8	14585	1
904	9	14193	1
904	10	13967	1
912	1	14124	1
912	2	14681	1
912	3	13995	1
912	4	14939	1
912	5	14551	1
912	6	13698	1
912	7	13417	1
912	8	13883	1
912	9	14489	1
912	10	13704	1
920	1	15206	1
920	2	14119	1
920	3	13737	1
920	4	15023	1
920	5	15019	1
920	6	13483	1
920	7	14095	1
920	8	13126	1
920	9	13540	1
920	10	15059	1
928	1	14675	1
928	2	13534	1
928	3	15698	1
928	4	14321	1
928	5	15696	1
928	6	14367	1
928	7	12274	1
928	8	14172	1
928	9	14900	1
928	10	13814	1
936	1	14276	1
936	2	13675	1
936	3	13923	1
936	4	14005	1
936	5	15107	1
936	6	14868	1
936	7	14963	1
936	8	15239	1
936	9	14167	1
936	10	15304	1
944	1	14003	1
944	2	14692	1
944	3	13845	1
944	4	14325	1
944	5	14519	1
944	6	14512	1
944	7	15328	1
944	8	13728	1
944	9	13941	1
944	10	14606	1
952	1	13892	1
952	2	13498	1
952	3	13522	1
952	4	14400	1
952	5	14578	1
952	6	14372	1
952	7	16173	1
952	8	15504	1
952	9	14030	1
952	10	15578	1
960	1	15562	1
960	2	14029	1
960	3	15329	1
960	4	15026	1
960	5	14194	1
960	6	14734	1
960	7	13862	1
960	8	15448	1
960	9	15572	1
960	10	15734	1
968	1	15400	1
968	2	16243	1
968	3	15752	1
968	4	16791	1
968	5	15148	1
968	6	14183	1
968	7	16529	1
968	8	14459	1
968	9	14165	1
968	10	16057	1
976	1	14780	1
976	2	15064	1
976	3	15279	1
976	4	15120	1
976	5	15333	1
976	6	14576	1
976	7	15934	1
976	8	15638	1
976	9	15389	1
976	10	15322	1
984	1	16000	1
984	2	16241	1
984	3	14938	1
984	4	15061	1
984	5	14651	1
984	6	15912	1
984	7	14014	1
984	8	14683	1
984	9	14813	1
984	10	13993	1
992	1	17516	1
992	2	15759	1
992	3	15832	1
992	4	15722	1
992	5	17199	1
992	6	16118	1
992	7	14691	1
992	8	16311	1
992	9	16413	1
992	10	15359	1
1000	1	16544	1
1000	2	15023	1
1000	3	15714	1
1000	4	16205	1
1000	5	16711	1
1000	6	15359	1
1000	7	16116	1
1000	8	15106	1
1000	9	14946	1
1000	10	15487	1
1008	1	15696	1
1008	2	15212	1
1008	3	15521	1
1008	4	15676	1
1008	5	16447	1
1008	6	16834	1
1008	7	15390	1
1008	8	16280	1
1008	9	17263	1
1008	10	16054	1
1016	1	16944	1
1016	2	16020	1
1016	3	15508	1
1016	4	15477	1
1016	5	16313	1
1016	6	16258	1
1016	7	15600	1
1016	8	15458	1
1016	9	15391	1
1016	10	15365	1
1024	1	13887	1
1024	2	14834	1
1024	3	14661	1
1024	4	14228	1
1024	5	14615	1
1024	6	13726	1
1024	7	17738	1
1024	8	14259	1
1024	9	12910	1
1024	10	14004	1
