length	run	comparisons	blacklistings
112	9	2422	0
112	10	2453	0
120	1	2631	0
120	2	2673	0
120	3	2831	0
120	4	2651	0
120	5	2571	0
120	6	2475	0
120	7	2575	0
120	8	2433	0
120	9	2628	0
120	10	2494	0
128	1	2929	0
128	2	2892	0
128	3	2841	0
128	4	3043	0
128	5	2998	0
128	6	3028	0
128	7	2905	0
128	8	2836	0
128	9	2914	0
128	10	2815	0
136	1	3128	0
136	2	2927	0
136	3	2934	0
136	4	2989	0
136	5	3048	0
136	6	3082	0
136	7	3181	0
136	8	3276	0
136	9	3214	0
136	10	3099	0
144	1	3418	0
144	2	3521	0
144	3	3402	0
144	4	3307	0
144	5	3200	0
144	6	3218	0
144	7	3211	0
144	8	3546	0
144	9	3577	0
144	10	3552	0
152	1	3638	0
152	2	3717	0
152	3	3498	0
152	4	3626	0
152	5	3704	0
152	6	3734	0
152	7	3659	0
152	8	3086	0
152	9	3602	0
152	10	3498	0
160	1	3886	0
160	2	3875	0
160	3	3945	0
160	4	3818	0
160	5	3975	0
160	6	3734	0
160	7	3801	0
160	8	4002	0
160	9	3850	0
160	10	3853	0
168	1	4260	0
168	2	3867	0
168	3	4060	0
168	4	4220	0
168	5	3678	0
168	6	4101	0
168	7	4209	0
168	8	4078	0
168	9	4327	0
168	10	3949	0
176	1	4077	0
176	2	4468	0
176	3	4462	0
176	4	4413	0
176	5	3746	0
176	6	4454	0
176	7	4328	0
176	8	4217	0
176	9	4489	0
176	10	4645	0
184	1	4519	0
184	2	4844	0
184	3	4759	0
184	4	4567	0
184	5	4035	0
184	6	4823	0
184	7	4567	0
184	8	4283	0
184	9	4541	0
184	10	4798	0
192	1	4889	0
192	2	4787	0
192	3	4740	0
192	4	5128	0
192	5	5025	0
192	6	4650	0
192	7	4716	0
192	8	4638	0
192	9	5057	0
192	10	4481	0
200	1	4767	0
200	2	5260	0
200	3	5009	0
200	4	4881	0
200	5	5186	0
200	6	4667	0
200	7	4632	0
200	8	5089	0
200	9	4717	0
200	10	4794	0
208	1	5310	0
208	2	4911	0
208	3	5468	0
208	4	4596	0
208	5	5350	0
208	6	5047	0
208	7	5202	0
208	8	5251	0
208	9	4963	0
208	10	5350	0
216	1	5207	0
216	2	5670	0
216	3	4814	0
216	4	5271	0
216	5	5123	0
216	6	5466	0
216	7	5325	0
216	8	5484	0
216	9	5117	0
216	10	5270	0
224	1	5602	0
224	2	4960	0
224	3	5866	0
224	4	5497	0
224	5	5763	0
224	6	5364	0
224	7	5416	0
224	8	5776	0
224	9	5609	0
224	10	5758	0
232	1	5918	0
232	2	6002	0
232	3	5710	0
232	4	4148	1
232	5	5946	0
232	6	4559	1
232	7	5955	0
232	8	5406	0
232	9	5852	0
232	10	5561	0
240	1	5677	0
240	2	6607	0
240	3	5951	0
240	4	6281	0
240	5	6463	0
240	6	6632	0
240	7	6299	0
240	8	6353	0
240	9	5786	0
240	10	6674	0
248	1	6724	0
248	2	6093	0
248	3	5854	0
248	4	6006	0
248	5	6320	0
248	6	5711	0
248	7	6516	0
248	8	6423	0
248	9	6146	0
248	10	6785	0
256	1	6066	0
256	2	6375	0
256	3	6478	0
256	4	6819	0
256	5	6838	0
256	6	6575	0
256	7	7152	0
256	8	6928	0
256	9	6446	0
256	10	6917	0
264	1	6146	0
264	2	6801	0
264	3	7237	0
264	4	6800	0
264	5	6909	0
264	6	6866	0
264	7	7308	0
264	8	4782	1
264	9	5629	1
264	10	7254	0
272	1	6881	0
272	2	7340	0
272	3	7071	0
272	4	7492	0
272	5	7415	0
272	6	7033	0
272	7	6572	0
272	8	7648	0
272	9	7467	0
272	10	7197	0
280	1	7381	0
280	2	6909	0
280	3	8045	0
280	4	7508	0
280	5	7514	0
280	6	7377	0
280	7	7738	0
280	8	8034	0
280	9	8026	0
280	10	7369	0
288	1	8258	0
288	2	7844	0
288	3	7163	0
288	4	7640	0
288	5	8289	0
288	6	7997	0
288	7	7473	0
288	8	8165	0
288	9	8169	0
288	10	7439	0
296	1	8554	0
296	2	7690	0
296	3	7834	0
296	4	7604	0
296	5	7560	0
296	6	7932	0
296	7	8286	0
296	8	8346	0
296	9	8060	0
296	10	7805	0
304	1	8659	0
304	2	7872	0
304	3	7554	0
304	4	7853	0
304	5	7956	0
304	6	8417	0
304	7	8372	0
304	8	7500	0
304	9	8378	0
304	10	8554	0
312	1	8036	0
312	2	8337	0
312	3	8633	0
312	4	8163	0
312	5	8284	0
312	6	8385	0
312	7	8777	0
312	8	8107	0
312	9	8444	0
312	10	8223	0
320	1	8457	0
320	2	8981	0
320	3	8909	0
320	4	8790	0
320	5	8970	0
320	6	8915	0
320	7	8484	0
320	8	8528	0
320	9	8542	0
320	10	7986	0
328	1	8798	0
328	2	9301	0
328	3	8360	0
328	4	8457	0
328	5	9094	0
328	6	8937	0
328	7	8269	0
328	8	8763	0
328	9	8743	0
328	10	9553	0
336	1	9782	0
336	2	9279	0
336	3	9739	0
336	4	9932	0
336	5	9843	0
336	6	9448	0
336	7	9843	0
336	8	9194	0
336	9	9369	0
336	10	9503	0
344	1	9719	0
344	2	9092	0
344	3	9733	0
344	4	8522	0
344	5	9661	0
344	6	6909	1
344	7	9488	0
344	8	9084	0
344	9	9568	0
344	10	8244	0
352	1	9449	0
352	2	8669	0
352	3	10311	0
352	4	8651	0
352	5	10081	0
352	6	10284	0
352	7	10072	0
352	8	9387	0
352	9	9428	0
352	10	10626	0
360	1	9918	0
360	2	9727	0
360	3	10897	0
360	4	10130	0
360	5	9468	0
360	6	9484	0
360	7	10095	0
360	8	9483	0
360	9	9910	0
360	10	10376	0
368	1	10340	0
368	2	10772	0
368	3	10079	0
368	4	10068	0
368	5	8682	1
368	6	9806	0
368	7	11248	0
368	8	9647	0
368	9	10591	0
368	10	10357	0
376	1	10749	0
376	2	9562	0
376	3	9438	0
376	4	10630	0
376	5	11120	0
376	6	10381	0
376	7	10175	0
376	8	10337	0
376	9	11133	0
376	10	8979	1
384	1	10733	0
384	2	11731	0
384	3	10826	0
384	4	11245	0
384	5	10653	0
384	6	11340	0
384	7	10155	0
384	8	11326	0
384	9	11180	0
384	10	11011	0
392	1	11352	0
392	2	11229	0
392	3	8669	1
392	4	11350	0
392	5	10663	0
392	6	10136	0
392	7	10339	0
392	8	11653	0
392	9	11041	0
392	10	10432	0
400	1	11477	0
400	2	11574	0
400	3	11094	0
400	4	11270	0
400	5	11133	0
400	6	11461	0
400	7	11437	0
400	8	11118	0
400	9	11520	0
400	10	11876	0
408	1	10748	0
408	2	12469	0
408	3	11410	0
408	4	10488	0
408	5	11022	0
408	6	11085	0
408	7	10866	0
408	8	11596	0
408	9	10568	0
408	10	11702	0
416	1	12631	0
416	2	11127	0
416	3	12239	0
416	4	11864	0
416	5	11478	0
416	6	12012	0
416	7	11834	0
416	8	12260	0
416	9	12514	0
416	10	12367	0
424	1	12568	0
424	2	11353	0
424	3	12723	0
424	4	11256	0
424	5	12332	0
424	6	11841	0
424	7	12067	0
424	8	12023	0
424	9	11756	0
424	10	13162	0
432	1	12955	0
432	2	12664	0
432	3	12243	0
432	4	12821	0
432	5	11081	0
432	6	12543	0
432	7	12887	0
432	8	12012	0
432	9	12698	0
432	10	12662	0
440	1	10863	0
440	2	12504	0
440	3	13233	0
440	4	13361	0
440	5	11508	0
440	6	12378	0
440	7	11807	0
440	8	12413	0
440	9	13339	0
440	10	11485	0
448	1	13081	0
448	2	13378	0
448	3	12696	0
448	4	12407	0
448	5	13479	0
448	6	13203	0
448	7	13167	0
448	8	12841	0
448	9	12438	0
448	10	12504	0
456	1	13198	0
456	2	13581	0
456	3	12294	0
456	4	12649	0
456	5	10136	1
456	6	10056	1
456	7	13197	0
456	8	12028	0
456	9	13227	0
456	10	12285	0
464	1	13219	0
464	2	13490	0
464	3	13240	0
464	4	14050	0
464	5	12980	0
464	6	13593	0
464	7	13233	0
464	8	13213	0
464	9	13915	0
464	10	13915	0
472	1	13031	0
472	2	12389	0
472	3	14576	0
472	4	13430	0
472	5	14012	0
472	6	14305	0
472	7	13234	0
472	8	12971	0
472	9	14248	0
472	10	10752	1
480	1	13904	0
480	2	14321	0
480	3	15242	0
480	4	14934	0
480	5	14145	0
480	6	14130	0
480	7	12151	0
480	8	14585	0
480	9	13635	0
480	10	14869	0
488	1	13365	0
488	2	10921	1
488	3	13418	0
488	4	14267	0
488	5	15131	0
488	6	14172	0
488	7	13690	0
488	8	11756	1
488	9	15104	0
488	10	11333	1
496	1	9820	1
496	2	13751	0
496	3	14211	0
496	4	14065	0
496	5	14131	0
496	6	14307	0
496	7	14221	0
496	8	14445	0
496	9	15139	0
496	10	15181	0
504	1	14302	0
504	2	13542	0
504	3	13677	0
504	4	11289	1
504	5	15148	0
504	6	14889	0
504	7	13632	0
504	8	14095	0
504	9	14008	0
504	10	13519	0
512	1	15503	0
512	2	15219	0
512	3	14826	0
512	4	14022	0
512	5	15636	0
512	6	16126	0
512	7	16090	0
512	8	14310	0
512	9	14740	0
512	10	14851	0
520	1	14920	0
520	2	14849	0
520	3	16603	0
520	4	14258	0
520	5	15015	0
520	6	14724	0
520	7	15316	0
520	8	13918	0
520	9	14951	0
520	10	15049	0
528	1	15479	0
528	2	16100	0
528	3	15252	1
528	4	12296	1
528	5	16583	0
528	6	15448	0
528	7	15143	0
528	8	15176	0
528	9	14627	0
528	10	15396	0
536	1	9079	1
536	2	16242	0
536	3	17193	0
536	4	15776	0
536	5	16819	0
536	6	9954	1
536	7	15685	0
536	8	16605	0
536	9	14929	1
536	10	15973	0
544	1	15319	0
544	2	17128	0
544	3	16976	0
544	4	15998	0
544	5	15128	0
544	6	15956	0
544	7	15096	0
544	8	16107	0
544	9	15522	0
544	10	16303	0
552	1	14716	1
552	2	16071	0
552	3	16540	0
552	4	15151	0
552	5	16734	0
552	6	16675	0
552	7	16002	0
552	8	15785	0
552	9	16431	0
552	10	15877	0
560	1	17237	0
560	2	16867	0
560	3	15486	0
560	4	17464	0
560	5	15321	0
560	6	14261	1
560	7	15272	0
560	8	16065	0
560	9	16376	0
560	10	16655	0
568	1	17156	0
568	2	16168	0
568	3	16022	0
568	4	9041	1
568	5	16628	0
568	6	15097	0
568	7	17442	0
568	8	17297	0
568	9	15855	0
568	10	17648	0
576	1	16308	0
576	2	16031	0
576	3	16939	0
576	4	16937	0
576	5	17083	1
576	6	17792	0
576	7	17881	0
576	8	16810	0
576	9	16846	0
576	10	16836	0
584	1	17629	0
584	2	17606	0
584	3	18399	0
584	4	16544	0
584	5	16568	0
584	6	9859	1
584	7	17170	0
584	8	17701	0
584	9	11834	1
584	10	17640	0
592	1	17072	0
592	2	17142	0
592	3	18079	0
592	4	17309	0
592	5	18114	0
592	6	11068	1
592	7	18758	0
592	8	18563	0
592	9	14743	1
592	10	17777	0
600	1	18251	0
600	2	18016	0
600	3	17362	0
600	4	19351	0
600	5	19093	0
600	6	18070	0
600	7	16831	0
600	8	18265	0
600	9	17054	0
600	10	17441	0
608	1	16778	0
608	2	18609	0
608	3	18840	0
608	4	18997	0
608	5	18249	0
608	6	19576	0
608	7	17572	0
608	8	18548	0
608	9	17128	0
608	10	19451	0
616	1	17748	0
616	2	18455	0
616	3	12524	1
616	4	17433	0
616	5	17791	0
616	6	19019	0
616	7	18636	0
616	8	18102	0
616	9	18389	0
616	10	19549	0
624	1	17146	0
624	2	18220	0
624	3	18318	0
624	4	16895	1
624	5	19730	0
624	6	20492	0
624	7	18138	0
624	8	19239	0
624	9	19613	0
624	10	16917	1
632	1	19602	0
632	2	17921	0
632	3	19120	0
632	4	19719	0
632	5	18399	0
632	6	19022	0
632	7	18662	0
632	8	19371	0
632	9	19218	0
632	10	17555	0
640	1	19090	0
640	2	19419	0
640	3	18784	0
640	4	19858	0
640	5	19277	0
640	6	19705	0
640	7	20364	0
640	8	18566	0
640	9	18905	0
640	10	18179	0
648	1	13811	1
648	2	20795	0
648	3	20417	0
648	4	19531	0
648	5	19244	0
648	6	19308	0
648	7	19008	0
648	8	18834	0
648	9	14267	1
648	10	20371	0
656	1	18476	0
656	2	20423	0
656	3	19497	0
656	4	19521	0
656	5	11275	1
656	6	13952	1
656	7	19464	0
656	8	20936	0
656	9	19380	0
656	10	19497	0
664	1	17630	0
664	2	20609	0
664	3	19257	0
664	4	18370	0
664	5	16416	1
664	6	21155	0
664	7	18984	0
664	8	19973	0
664	9	21564	0
664	10	19311	0
672	1	21012	0
672	2	22293	0
672	3	20025	0
672	4	19160	0
672	5	21619	0
672	6	20470	0
672	7	19322	0
672	8	19795	0
672	9	20564	0
672	10	21817	0
680	1	20772	0
680	2	22127	0
680	3	20358	0
680	4	19671	0
680	5	22093	0
680	6	21418	0
680	7	20776	0
680	8	20622	0
680	9	22103	0
680	10	19415	0
688	1	21279	0
688	2	21272	0
688	3	19640	0
688	4	20563	0
688	5	20193	0
688	6	19289	0
688	7	21073	0
688	8	19677	0
688	9	21306	0
688	10	19772	0
696	1	20515	0
696	2	20924	0
696	3	20064	0
696	4	23056	0
696	5	22243	0
696	6	21028	0
696	7	20335	0
696	8	21995	0
696	9	21326	0
696	10	20421	0
704	1	20986	0
704	2	20811	0
704	3	20782	0
704	4	20644	0
704	5	21287	0
704	6	21316	0
704	7	16355	1
704	8	23238	0
704	9	20663	0
704	10	23281	0
712	1	20910	0
712	2	22293	0
712	3	21596	0
712	4	22646	0
712	5	22520	0
712	6	21692	0
712	7	21726	0
712	8	21772	0
712	9	20468	0
712	10	21720	0
720	1	21429	0
720	2	22097	0
720	3	17727	1
720	4	14655	1
720	5	20610	0
720	6	21713	0
720	7	23399	0
720	8	21920	0
720	9	21615	0
720	10	22093	0
728	1	20551	0
728	2	22143	0
728	3	22255	0
728	4	22377	0
728	5	20321	0
728	6	23132	0
728	7	22069	0
728	8	22750	0
728	9	21918	0
728	10	21313	0
736	1	22132	0
736	2	22800	0
736	3	22025	0
736	4	22844	0
736	5	21033	0
736	6	23812	0
736	7	20596	0
736	8	22982	0
736	9	22850	0
736	10	22251	0
744	1	15751	1
744	2	22214	0
744	3	24813	0
744	4	19707	0
744	5	22664	0
744	6	19852	1
744	7	22120	0
744	8	21000	0
744	9	21726	0
744	10	22512	0
752	1	23368	0
752	2	22994	0
752	3	22283	0
752	4	22416	0
752	5	23166	0
752	6	24024	0
752	7	23146	0
752	8	15593	1
752	9	14916	1
752	10	23391	0
760	1	23615	0
760	2	21914	0
760	3	16670	1
760	4	23928	0
760	5	22406	0
760	6	22909	0
760	7	23911	0
760	8	21648	1
760	9	19518	0
760	10	24032	0
768	1	25308	0
768	2	22773	0
768	3	16147	1
768	4	24341	0
768	5	23294	0
768	6	23906	0
768	7	22755	0
768	8	16353	1
768	9	23275	0
768	10	23554	0
776	1	22556	0
776	2	22668	0
776	3	25069	0
776	4	21968	1
776	5	23709	0
776	6	22955	0
776	7	24001	0
776	8	22049	0
776	9	23315	0
776	10	24285	0
784	1	25129	0
784	2	21970	0
784	3	22630	0
784	4	23542	0
784	5	23890	0
784	6	24474	0
784	7	23999	0
784	8	23261	0
784	9	20977	1
784	10	23397	0
792	1	23167	0
792	2	25703	0
792	3	23280	0
792	4	23876	0
792	5	22692	0
792	6	22868	0
792	7	25206	0
792	8	25216	0
792	9	24106	0
792	10	24229	0
800	1	24063	0
800	2	19314	1
800	3	23892	0
800	4	25545	0
800	5	26359	0
800	6	25607	0
800	7	24387	0
800	8	25012	0
800	9	23110	0
800	10	25542	0
808	1	24628	0
808	2	25218	0
808	3	17605	1
808	4	24013	0
808	5	25159	0
808	6	24487	0
808	7	24171	0
808	8	24941	0
808	9	22765	0
808	10	22294	0
816	1	25228	0
816	2	24706	0
816	3	24258	0
816	4	23492	0
816	5	25726	0
816	6	25837	0
816	7	20294	1
816	8	23478	0
816	9	25917	0
816	10	23907	0
824	1	25328	0
824	2	25588	0
824	3	26404	0
824	4	24530	0
824	5	26793	0
824	6	25211	0
824	7	23445	0
824	8	24452	0
824	9	24964	0
824	10	17533	1
832	1	28575	0
832	2	25552	0
832	3	26129	0
832	4	26768	0
832	5	25172	0
832	6	24497	0
832	7	26675	0
832	8	24028	0
832	9	25150	0
832	10	27603	0
840	1	24899	0
840	2	26256	0
840	3	24300	0
840	4	24919	0
840	5	23970	0
840	6	24404	0
840	7	24923	0
840	8	25389	0
840	9	26113	0
840	10	24163	0
848	1	24843	0
848	2	23625	0
848	3	19647	1
848	4	26128	0
848	5	21183	1
848	6	26815	0
848	7	26189	0
848	8	25544	0
848	9	24479	0
848	10	25596	0
856	1	27080	0
856	2	23990	0
856	3	25074	0
856	4	25405	0
856	5	28401	0
856	6	25218	0
856	7	26348	0
856	8	25101	0
856	9	23887	0
856	10	26399	0
864	1	27077	0
864	2	25653	0
864	3	27920	0
864	4	29111	0
864	5	27721	0
864	6	26113	0
864	7	26890	0
864	8	26990	0
864	9	18295	1
864	10	27446	0
872	1	27912	0
872	2	26285	0
872	3	25983	0
872	4	27539	0
872	5	25593	0
872	6	26337	0
872	7	24847	0
872	8	22692	1
872	9	28011	0
872	10	24730	0
880	1	19647	1
880	2	26621	0
880	3	27493	0
880	4	28141	0
880	5	26664	0
880	6	27583	0
880	7	25384	0
880	8	26225	0
880	9	26834	0
880	10	28024	0
888	1	26752	0
888	2	27924	0
888	3	17968	1
888	4	26898	0
888	5	27215	0
888	6	28611	0
888	7	28249	0
888	8	25487	0
888	9	27619	0
888	10	28235	0
896	1	29764	0
896	2	27882	0
896	3	28613	0
896	4	28601	0
896	5	20176	1
896	6	26924	0
896	7	27768	0
896	8	30659	0
896	9	29103	0
896	10	25863	0
904	1	28067	0
904	2	27424	0
904	3	27755	0
904	4	27931	0
904	5	29092	0
904	6	28206	0
904	7	26540	0
904	8	28283	0
904	9	20144	1
904	10	28594	0
912	1	26113	0
912	2	28320	1
912	3	27432	0
912	4	20824	1
912	5	29375	0
912	6	26953	0
912	7	28795	0
912	8	26804	0
912	9	28833	0
912	10	26620	0
920	1	27347	0
920	2	27833	0
920	3	28821	0
920	4	27731	0
920	5	27755	0
920	6	27205	1
920	7	26407	0
920	8	28454	0
920	9	28732	0
920	10	28049	0
928	1	29875	0
928	2	28424	0
928	3	26143	0
928	4	30732	0
928	5	28646	0
928	6	28402	0
928	7	28473	0
928	8	28845	0
928	9	29142	0
928	10	27929	0
936	1	27724	0
936	2	30480	0
936	3	28591	0
936	4	29842	0
936	5	27622	0
936	6	29774	0
936	7	28936	0
936	8	23997	1
936	9	26964	0
936	10	20814	1
944	1	28585	0
944	2	28655	0
944	3	29902	0
944	4	26974	0
944	5	30565	0
944	6	29710	0
944	7	27119	0
944	8	28759	0
944	9	28762	0
944	10	29963	0
952	1	30867	0
952	2	29302	0
952	3	20144	1
952	4	27529	0
952	5	29718	0
952	6	29902	0
952	7	19475	1
952	8	29968	0
952	9	28553	0
952	10	29240	0
960	1	29386	0
960	2	30881	0
960	3	31585	0
960	4	31149	0
960	5	30328	0
960	6	32327	0
960	7	29693	0
960	8	31162	0
960	9	31174	0
960	10	32094	0
968	1	30214	0
968	2	28175	0
968	3	29379	0
968	4	29463	0
968	5	27575	1
968	6	31579	0
968	7	31228	0
968	8	30295	0
968	9	27843	0
968	10	29733	0
976	1	31780	0
976	2	32263	0
976	3	25453	1
976	4	30662	0
976	5	31121	0
976	6	30319	0
976	7	30743	0
976	8	26999	0
976	9	29193	0
976	10	32508	0
984	1	29957	0
984	2	31211	0
984	3	29889	0
984	4	30053	0
984	5	28163	1
984	6	31608	0
984	7	29617	0
984	8	30555	0
984	9	32749	0
984	10	30305	0
992	1	30549	0
992	2	20948	1
992	3	31028	0
992	4	30747	0
992	5	32075	0
992	6	30339	0
992	7	31027	0
992	8	32243	0
992	9	30654	0
992	10	31772	0
1000	1	33766	0
1000	2	30551	0
1000	3	33600	0
1000	4	30077	0
1000	5	32748	0
1000	6	24020	1
1000	7	29515	0
1000	8	33127	0
1000	9	30106	0
1000	10	30641	0
1008	1	33753	0
1008	2	30391	0
1008	3	29287	1
1008	4	31478	0
1008	5	29530	0
1008	6	34149	0
1008	7	30971	0
1008	8	30996	0
1008	9	31241	0
1008	10	30136	0
1016	1	29471	0
1016	2	31909	0
1016	3	31776	0
1016	4	32740	0
1016	5	31715	0
1016	6	20934	1
1016	7	29261	0
1016	8	33608	0
1016	9	30750	0
1016	10	27855	1
1024	1	33583	0
1024	2	30151	0
1024	3	33233	0
1024	4	33591	0
1024	5	32117	0
1024	6	16045	1
1024	7	33657	0
1024	8	32071	0
1024	9	29563	0
1024	10	34186	0
