length	run	comparisons	blacklistings
144	5	2773	0
144	6	2383	0
144	7	2543	0
144	8	2215	1
144	9	2536	0
144	10	2562	0
152	1	2971	0
152	2	3377	0
152	3	2861	0
152	4	2750	0
152	5	3102	0
152	6	2436	1
152	7	2493	1
152	8	2505	0
152	9	2761	0
152	10	3136	0
160	1	2931	0
160	2	3391	0
160	3	3102	0
160	4	2943	0
160	5	3094	0
160	6	3119	0
160	7	3118	0
160	8	3560	0
160	9	3544	0
160	10	3168	1
168	1	3061	0
168	2	3271	0
168	3	3303	0
168	4	3212	0
168	5	3272	0
168	6	3265	0
168	7	3160	0
168	8	3793	0
168	9	3110	0
168	10	2966	0
176	1	3585	0
176	2	3673	0
176	3	3219	0
176	4	3233	0
176	5	2904	0
176	6	3304	0
176	7	3199	0
176	8	3286	0
176	9	3205	0
176	10	3295	0
184	1	3453	0
184	2	3739	0
184	3	3633	0
184	4	3541	0
184	5	2940	1
184	6	3336	0
184	7	3247	0
184	8	3432	1
184	9	3679	0
184	10	3526	0
192	1	3691	0
192	2	3268	1
192	3	4344	0
192	4	4143	0
192	5	4016	0
192	6	2958	1
192	7	3295	1
192	8	2968	1
192	9	4017	1
192	10	3129	1
200	1	3556	1
200	2	4135	0
200	3	3776	1
200	4	3656	0
200	5	3278	1
200	6	3739	0
200	7	4060	0
200	8	3797	1
200	9	3740	0
200	10	3783	0
208	1	3817	0
208	2	3463	1
208	3	3842	0
208	4	3987	0
208	5	4413	0
208	6	4020	0
208	7	3433	1
208	8	4153	0
208	9	4003	1
208	10	4105	0
216	1	3752	1
216	2	4587	0
216	3	3983	1
216	4	3715	1
216	5	4575	0
216	6	3719	1
216	7	4321	0
216	8	4097	0
216	9	3962	0
216	10	4174	0
224	1	4590	0
224	2	4545	0
224	3	4416	0
224	4	3647	1
224	5	4617	0
224	6	4361	0
224	7	4795	0
224	8	4246	0
224	9	3961	1
224	10	5074	0
232	1	4246	0
232	2	4547	1
232	3	3813	1
232	4	4825	0
232	5	4438	0
232	6	4912	0
232	7	4500	0
232	8	4636	1
232	9	4513	1
232	10	4364	0
240	1	4510	0
240	2	4828	0
240	3	4861	0
240	4	4844	0
240	5	4627	0
240	6	4252	1
240	7	4903	0
240	8	4839	0
240	9	4664	0
240	10	5043	0
248	1	4016	1
248	2	4999	1
248	3	4679	0
248	4	5223	0
248	5	4801	0
248	6	4333	1
248	7	4530	1
248	8	5151	0
248	9	5130	0
248	10	4470	1
256	1	5580	0
256	2	5242	0
256	3	5178	0
256	4	5024	1
256	5	5702	0
256	6	5249	0
256	7	5167	0
256	8	5342	0
256	9	4561	1
256	10	5157	0
264	1	5467	0
264	2	4844	1
264	3	5367	0
264	4	4146	1
264	5	4635	1
264	6	5178	1
264	7	4386	1
264	8	4831	0
264	9	5306	1
264	10	4924	0
272	1	4398	1
272	2	5638	0
272	3	4203	1
272	4	5664	0
272	5	5559	0
272	6	4680	1
272	7	5447	1
272	8	6329	0
272	9	5404	0
272	10	5293	1
280	1	5924	0
280	2	5397	1
280	3	5448	0
280	4	5153	1
280	5	5427	0
280	6	5338	0
280	7	4283	1
280	8	5470	1
280	9	6009	1
280	10	5708	0
288	1	6324	0
288	2	5359	1
288	3	6248	0
288	4	6125	0
288	5	5828	0
288	6	6136	0
288	7	4510	1
288	8	5803	0
288	9	6180	0
288	10	6099	0
296	1	5738	1
296	2	5200	1
296	3	5748	1
296	4	6102	0
296	5	5193	1
296	6	5537	1
296	7	6099	1
296	8	4980	1
296	9	4840	1
296	10	5080	1
304	1	6398	0
304	2	6316	0
304	3	5202	1
304	4	6265	0
304	5	5078	1
304	6	5401	1
304	7	4678	1
304	8	5042	1
304	9	4963	1
304	10	6312	1
312	1	5109	1
312	2	5275	1
312	3	6135	0
312	4	4988	1
312	5	5802	1
312	6	6653	0
312	7	7193	0
312	8	5966	1
312	9	5977	0
312	10	6606	0
320	1	7224	0
320	2	5276	1
320	3	7387	0
320	4	5660	1
320	5	6871	1
320	6	5766	1
320	7	6043	1
320	8	6943	0
320	9	6793	0
320	10	6351	0
328	1	6302	0
328	2	5519	1
328	3	5569	1
328	4	6303	1
328	5	6894	0
328	6	6004	1
328	7	6119	1
328	8	6232	1
328	9	6849	0
328	10	5773	1
336	1	5816	1
336	2	5461	1
336	3	6500	1
336	4	7087	0
336	5	7047	0
336	6	5750	1
336	7	7688	0
336	8	5883	1
336	9	7878	0
336	10	7223	0
344	1	5955	1
344	2	5596	1
344	3	5968	1
344	4	6968	1
344	5	5630	1
344	6	6359	1
344	7	6201	1
344	8	6625	0
344	9	6147	1
344	10	5649	1
352	1	5992	1
352	2	8177	0
352	3	6484	1
352	4	6435	1
352	5	6103	1
352	6	7503	0
352	7	7566	0
352	8	5762	1
352	9	7957	0
352	10	6917	0
360	1	6189	1
360	2	6143	1
360	3	7397	1
360	4	7071	0
360	5	5972	1
360	6	6634	1
360	7	6741	1
360	8	6396	1
360	9	7161	0
360	10	6301	1
368	1	7177	0
368	2	7702	0
368	3	7255	0
368	4	7116	0
368	5	7892	0
368	6	8291	0
368	7	5966	1
368	8	7487	1
368	9	8028	0
368	10	7548	0
376	1	6411	1
376	2	6148	1
376	3	6556	1
376	4	8495	0
376	5	6617	1
376	6	7669	1
376	7	6957	1
376	8	7257	1
376	9	7232	0
376	10	6110	1
384	1	7809	0
384	2	6820	1
384	3	7872	0
384	4	7562	1
384	5	7809	0
384	6	8430	0
384	7	8032	1
384	8	6474	1
384	9	7947	0
384	10	7193	1
392	1	8268	0
392	2	6781	1
392	3	7223	1
392	4	6924	1
392	5	6678	1
392	6	7813	1
392	7	7321	1
392	8	6578	1
392	9	8690	0
392	10	6932	1
400	1	7787	1
400	2	7644	1
400	3	8054	0
400	4	7567	1
400	5	8467	0
400	6	7246	1
400	7	6414	1
400	8	7101	1
400	9	7750	1
400	10	7669	1
408	1	8145	1
408	2	8914	0
408	3	8544	0
408	4	8066	0
408	5	7531	1
408	6	7718	1
408	7	8357	1
408	8	6984	1
408	9	7837	1
408	10	6609	1
416	1	9082	0
416	2	7091	1
416	3	8763	0
416	4	7925	1
416	5	7741	1
416	6	9018	0
416	7	7339	1
416	8	7810	1
416	9	7731	1
416	10	9233	0
424	1	7242	1
424	2	7672	1
424	3	7920	1
424	4	7184	1
424	5	6804	1
424	6	8533	0
424	7	9019	0
424	8	9283	0
424	9	8160	0
424	10	7594	1
432	1	9028	0
432	2	7077	1
432	3	8087	1
432	4	8647	1
432	5	7250	1
432	6	7768	1
432	7	7580	1
432	8	7490	1
432	9	8575	0
432	10	8651	1
440	1	9173	0
440	2	9042	0
440	3	8859	1
440	4	6930	1
440	5	7635	1
440	6	8477	1
440	7	8040	1
440	8	9144	0
440	9	7596	1
440	10	8958	1
448	1	9446	0
448	2	10344	0
448	3	8751	1
448	4	8153	1
448	5	9470	0
448	6	8457	1
448	7	7927	1
448	8	7374	1
448	9	8396	1
448	10	9325	0
456	1	7794	1
456	2	8611	1
456	3	7772	1
456	4	10134	0
456	5	8737	1
456	6	8188	1
456	7	9415	0
456	8	8512	1
456	9	8278	1
456	10	8784	1
464	1	7899	1
464	2	10532	0
464	3	9198	1
464	4	9483	1
464	5	8698	1
464	6	8273	1
464	7	9535	0
464	8	8876	1
464	9	9795	0
464	10	8620	1
472	1	7768	1
472	2	8127	1
472	3	10323	0
472	4	9449	1
472	5	9490	1
472	6	9462	1
472	7	8818	1
472	8	8789	1
472	9	9979	0
472	10	10440	0
480	1	7928	1
480	2	9436	1
480	3	9252	1
480	4	9146	1
480	5	8885	1
480	6	9910	0
480	7	9671	0
480	8	8966	1
480	9	8051	1
480	10	10259	0
488	1	9608	1
488	2	8828	1
488	3	8940	1
488	4	8016	1
488	5	9624	1
488	6	10665	0
488	7	9915	0
488	8	8647	1
488	9	9590	1
488	10	9040	1
496	1	9446	1
496	2	9628	1
496	3	9667	1
496	4	9819	1
496	5	9064	1
496	6	10657	0
496	7	8555	1
496	8	8750	1
496	9	9581	1
496	10	9095	1
504	1	8901	1
504	2	10216	1
504	3	10780	0
504	4	9038	1
504	5	9462	1
504	6	10975	0
504	7	10143	1
504	8	10566	1
504	9	9000	1
504	10	10124	1
512	1	8156	1
512	2	9161	1
512	3	9041	1
512	4	9622	1
512	5	9667	1
512	6	7317	1
512	7	11333	0
512	8	7760	1
512	9	10073	1
512	10	11677	0
520	1	9484	1
520	2	9133	1
520	3	8213	1
520	4	7942	1
520	5	8225	1
520	6	10307	1
520	7	8289	1
520	8	9059	1
520	9	10188	1
520	10	9169	1
528	1	9071	1
528	2	8472	1
528	3	9609	1
528	4	9983	1
528	5	10189	1
528	6	9080	1
528	7	8956	1
528	8	11544	0
528	9	11173	0
528	10	8987	1
536	1	11355	0
536	2	10817	1
536	3	8551	1
536	4	12029	0
536	5	9350	1
536	6	11692	0
536	7	11643	1
536	8	10200	1
536	9	8545	1
536	10	8735	1
544	1	8865	1
544	2	12972	0
544	3	8390	1
544	4	12191	0
544	5	8914	1
544	6	10706	1
544	7	8466	1
544	8	9350	1
544	9	9373	1
544	10	12472	0
552	1	10785	1
552	2	9425	1
552	3	10010	1
552	4	10704	1
552	5	9114	1
552	6	9191	1
552	7	12076	0
552	8	12312	0
552	9	8918	1
552	10	9679	1
560	1	8828	1
560	2	9310	1
560	3	10733	1
560	4	9414	1
560	5	8982	1
560	6	10411	1
560	7	9226	1
560	8	9257	1
560	9	11836	1
560	10	9665	1
568	1	9415	1
568	2	8638	1
568	3	9953	1
568	4	10087	1
568	5	11642	1
568	6	8383	1
568	7	8645	1
568	8	8576	1
568	9	8777	1
568	10	11885	1
576	1	9383	1
576	2	9850	1
576	3	12036	0
576	4	10504	1
576	5	9512	1
576	6	9473	1
576	7	9096	1
576	8	9705	1
576	9	10268	1
576	10	12946	0
584	1	12240	1
584	2	11800	1
584	3	12625	1
584	4	9884	1
584	5	11740	1
584	6	10903	1
584	7	10209	1
584	8	9602	1
584	9	9034	1
584	10	10828	1
592	1	9117	1
592	2	9283	1
592	3	10097	1
592	4	9274	1
592	5	10692	1
592	6	10564	1
592	7	12434	1
592	8	8993	1
592	9	10646	1
592	10	10083	1
600	1	10070	1
600	2	9203	1
600	3	9975	1
600	4	12167	1
600	5	12521	0
600	6	11319	1
600	7	10288	1
600	8	10162	1
600	9	10754	1
600	10	13126	0
608	1	13706	0
608	2	9861	1
608	3	13260	0
608	4	11920	1
608	5	9363	1
608	6	13312	0
608	7	12362	1
608	8	13706	0
608	9	13388	0
608	10	11055	1
616	1	10289	1
616	2	11509	1
616	3	11200	1
616	4	10405	1
616	5	9405	1
616	6	10516	1
616	7	11074	1
616	8	11127	1
616	9	11208	1
616	10	10405	1
624	1	10784	1
624	2	11240	1
624	3	10747	1
624	4	9928	1
624	5	9245	1
624	6	13349	0
624	7	12455	1
624	8	10004	1
624	9	10662	1
624	10	11164	1
632	1	10378	1
632	2	10561	1
632	3	9962	1
632	4	12876	1
632	5	13686	0
632	6	12152	1
632	7	10653	1
632	8	9747	1
632	9	10552	1
632	10	10632	1
640	1	12150	1
640	2	10723	1
640	3	12335	1
640	4	12422	1
640	5	15158	0
640	6	9776	1
640	7	10860	1
640	8	12144	1
640	9	10672	1
640	10	11811	1
648	1	10359	1
648	2	11060	1
648	3	12216	1
648	4	13676	0
648	5	11489	1
648	6	11110	1
648	7	12544	1
648	8	11436	1
648	9	11668	1
648	10	10570	1
656	1	10794	1
656	2	10911	1
656	3	11848	1
656	4	11553	1
656	5	11809	1
656	6	13842	0
656	7	11727	1
656	8	11931	1
656	9	12986	1
656	10	12917	1
664	1	13400	1
664	2	10962	1
664	3	11356	1
664	4	14987	0
664	5	12781	1
664	6	12903	1
664	7	11387	1
664	8	10921	1
664	9	12257	1
664	10	10766	1
672	1	15273	0
672	2	10865	1
672	3	12288	1
672	4	13544	1
672	5	12925	1
672	6	11030	1
672	7	14357	0
672	8	11777	1
672	9	15170	0
672	10	10785	1
680	1	12544	1
680	2	14348	1
680	3	13335	1
680	4	11200	1
680	5	11522	1
680	6	12672	1
680	7	12396	1
680	8	11107	1
680	9	12324	1
680	10	12571	1
688	1	11477	1
688	2	15359	0
688	3	11578	1
688	4	12246	1
688	5	10884	1
688	6	12560	1
688	7	10838	1
688	8	11275	1
688	9	12787	1
688	10	14250	1
696	1	11476	1
696	2	11745	1
696	3	12837	1
696	4	13043	1
696	5	11385	1
696	6	11130	1
696	7	13560	1
696	8	10833	1
696	9	13906	1
696	10	11329	1
704	1	12051	1
704	2	10534	1
704	3	12848	1
704	4	12890	1
704	5	13886	1
704	6	12962	1
704	7	12522	1
704	8	15784	0
704	9	14131	1
704	10	12444	1
712	1	11072	1
712	2	12724	1
712	3	13750	1
712	4	14921	1
712	5	12187	1
712	6	13514	1
712	7	14784	1
712	8	11693	1
712	9	11756	1
712	10	14054	1
720	1	12542	1
720	2	15050	1
720	3	12711	1
720	4	12169	1
720	5	12951	1
720	6	12047	1
720	7	14400	1
720	8	11746	1
720	9	12819	1
720	10	11188	1
728	1	13704	1
728	2	11660	1
728	3	12002	1
728	4	13414	1
728	5	12340	1
728	6	12129	1
728	7	13996	1
728	8	12481	1
728	9	13428	1
728	10	13676	1
736	1	12362	1
736	2	14100	1
736	3	14215	1
736	4	12605	1
736	5	13029	1
736	6	16093	1
736	7	11331	1
736	8	13778	1
736	9	13584	1
736	10	12545	1
744	1	13083	1
744	2	14136	1
744	3	12857	1
744	4	13340	1
744	5	12981	1
744	6	14300	1
744	7	13385	1
744	8	12327	1
744	9	12798	1
744	10	11574	1
752	1	11819	1
752	2	12470	1
752	3	13161	1
752	4	12387	1
752	5	14733	1
752	6	13393	1
752	7	16828	0
752	8	11959	1
752	9	12411	1
752	10	15539	0
760	1	13548	1
760	2	13154	1
760	3	16617	0
760	4	12965	1
760	5	12825	1
760	6	12814	1
760	7	13964	1
760	8	13259	1
760	9	12810	1
760	10	15083	1
768	1	17412	0
768	2	14074	1
768	3	13747	1
768	4	12393	1
768	5	14177	1
768	6	13511	1
768	7	13469	1
768	8	12730	1
768	9	13287	1
768	10	13497	1
776	1	14080	1
776	2	14762	1
776	3	12233	1
776	4	13048	1
776	5	13824	1
776	6	13689	1
776	7	15467	1
776	8	15288	1
776	9	13087	1
776	10	11380	1
784	1	13287	1
784	2	13401	1
784	3	14270	1
784	4	16135	1
784	5	16839	1
784	6	13781	1
784	7	13775	1
784	8	14003	1
784	9	13996	1
784	10	13953	1
792	1	14094	1
792	2	17140	0
792	3	14091	1
792	4	14955	1
792	5	12865	1
792	6	14822	1
792	7	13319	1
792	8	13134	1
792	9	15132	1
792	10	13870	1
800	1	13109	1
800	2	16714	1
800	3	17334	0
800	4	15094	1
800	5	14122	1
800	6	14706	1
800	7	17760	1
800	8	14670	1
800	9	12985	1
800	10	13167	1
808	1	14355	1
808	2	13558	1
808	3	13727	1
808	4	15195	1
808	5	14322	1
808	6	14886	1
808	7	15205	1
808	8	16860	1
808	9	14575	1
808	10	15961	1
816	1	14050	1
816	2	16009	1
816	3	13034	1
816	4	17702	0
816	5	15580	1
816	6	13911	1
816	7	13233	1
816	8	16091	1
816	9	13842	1
816	10	13885	1
824	1	16563	1
824	2	13875	1
824	3	14936	1
824	4	13749	1
824	5	13457	1
824	6	16071	1
824	7	14215	1
824	8	18142	1
824	9	13662	1
824	10	12917	1
832	1	15776	1
832	2	14315	1
832	3	14150	1
832	4	16235	1
832	5	14294	1
832	6	17140	1
832	7	15352	1
832	8	16348	1
832	9	18711	0
832	10	18437	0
840	1	14835	1
840	2	18592	0
840	3	15070	1
840	4	15844	1
840	5	13606	1
840	6	15301	1
840	7	15023	1
840	8	14443	1
840	9	15273	1
840	10	14554	1
848	1	14089	1
848	2	15877	1
848	3	16397	1
848	4	14981	1
848	5	16969	1
848	6	17004	1
848	7	14365	1
848	8	14589	1
848	9	18188	1
848	10	16149	1
856	1	13982	1
856	2	16595	1
856	3	18350	1
856	4	17002	1
856	5	14840	1
856	6	15207	1
856	7	16466	1
856	8	15765	1
856	9	15110	1
856	10	18561	1
864	1	15516	1
864	2	15564	1
864	3	15867	1
864	4	14642	1
864	5	15790	1
864	6	16876	1
864	7	14490	1
864	8	14501	1
864	9	15692	1
864	10	16820	1
872	1	17219	1
872	2	15761	1
872	3	14836	1
872	4	15079	1
872	5	14028	1
872	6	15968	1
872	7	15834	1
872	8	17583	1
872	9	16332	1
872	10	16213	1
880	1	16994	1
880	2	15007	1
880	3	15677	1
880	4	16453	1
880	5	16143	1
880	6	16745	1
880	7	15082	1
880	8	16206	1
880	9	16889	1
880	10	19841	0
888	1	16754	1
888	2	17502	1
888	3	15853	1
888	4	17140	1
888	5	15543	1
888	6	15569	1
888	7	18341	1
888	8	16618	1
888	9	16845	1
888	10	15242	1
896	1	16642	1
896	2	18831	1
896	3	19090	1
896	4	16682	1
896	5	15736	1
896	6	15381	1
896	7	16674	1
896	8	17324	1
896	9	20927	0
896	10	15976	1
904	1	16527	1
904	2	16468	1
904	3	16603	1
904	4	18316	1
904	5	16241	1
904	6	15276	1
904	7	15377	1
904	8	15973	1
904	9	15699	1
904	10	15640	1
912	1	17087	1
912	2	15934	1
912	3	16362	1
912	4	17298	1
912	5	14932	1
912	6	18228	1
912	7	17948	1
912	8	15274	1
912	9	16001	1
912	10	16247	1
920	1	16620	1
920	2	17348	1
920	3	18561	1
920	4	16060	1
920	5	16354	1
920	6	15299	1
920	7	16337	1
920	8	18372	1
920	9	15394	1
920	10	16195	1
928	1	16568	1
928	2	18500	1
928	3	17713	1
928	4	16890	1
928	5	17612	1
928	6	16922	1
928	7	19335	1
928	8	17734	1
928	9	17282	1
928	10	19621	0
936	1	16940	1
936	2	17737	1
936	3	18267	1
936	4	17519	1
936	5	17390	1
936	6	16918	1
936	7	17436	1
936	8	17510	1
936	9	16984	1
936	10	17111	1
944	1	16425	1
944	2	17350	1
944	3	16556	1
944	4	16719	1
944	5	19362	1
944	6	16787	1
944	7	16914	1
944	8	17140	1
944	9	18112	1
944	10	20108	1
952	1	15902	1
952	2	16727	1
952	3	16041	1
952	4	16496	1
952	5	19778	1
952	6	16766	1
952	7	18408	1
952	8	17313	1
952	9	17335	1
952	10	16274	1
960	1	17820	1
960	2	17403	1
960	3	18242	1
960	4	19367	1
960	5	17609	1
960	6	19129	1
960	7	18473	1
960	8	17786	1
960	9	17141	1
960	10	17549	1
968	1	19219	1
968	2	15865	1
968	3	17429	1
968	4	18703	1
968	5	17502	1
968	6	17111	1
968	7	19843	1
968	8	20225	1
968	9	18108	1
968	10	17014	1
976	1	15016	1
976	2	16535	1
976	3	19488	1
976	4	15555	1
976	5	18251	1
976	6	17017	1
976	7	17671	1
976	8	17158	1
976	9	17402	1
976	10	16715	1
984	1	19665	1
984	2	20219	1
984	3	17155	1
984	4	19057	1
984	5	21795	1
984	6	16062	1
984	7	18266	1
984	8	15107	1
984	9	21367	1
984	10	19901	1
992	1	19323	1
992	2	19254	1
992	3	19503	1
992	4	17229	1
992	5	23459	0
992	6	19822	1
992	7	20886	1
992	8	19374	1
992	9	23108	0
992	10	18605	1
1000	1	19041	1
1000	2	17952	1
1000	3	18092	1
1000	4	18510	1
1000	5	18892	1
1000	6	18150	1
1000	7	22231	0
1000	8	18181	1
1000	9	19332	1
1000	10	19176	1
1008	1	17173	1
1008	2	17923	1
1008	3	20949	1
1008	4	16349	1
1008	5	16232	1
1008	6	17752	1
1008	7	18994	1
1008	8	23033	0
1008	9	21771	1
1008	10	18673	1
1016	1	17471	1
1016	2	19001	1
1016	3	20787	1
1016	4	16238	1
1016	5	19891	1
1016	6	19011	1
1016	7	19796	1
1016	8	17444	1
1016	9	20236	1
1016	10	18920	1
1024	1	23206	0
1024	2	16736	1
1024	3	16780	1
1024	4	16046	1
1024	5	15891	1
1024	6	15388	1
1024	7	19231	1
1024	8	15395	1
1024	9	14073	1
1024	10	14283	1
