length	run	comparisons	blacklistings
112	1	1675	1
112	2	1836	1
112	3	1681	0
112	4	1556	1
112	5	1530	1
112	6	1768	0
112	7	1939	0
112	8	1950	0
112	9	1831	0
112	10	1556	0
120	1	2040	0
120	2	1933	0
120	3	1793	0
120	4	2044	0
120	5	2011	0
120	6	2029	0
120	7	1655	0
120	8	2082	0
120	9	2160	0
120	10	1771	0
128	1	1664	1
128	2	1988	0
128	3	1883	0
128	4	1944	0
128	5	1918	0
128	6	1779	1
128	7	1597	1
128	8	1881	1
128	9	1706	1
128	10	1850	1
136	1	1866	1
136	2	2499	0
136	3	1991	1
136	4	1826	0
136	5	1942	0
136	6	2060	0
136	7	1931	1
136	8	2271	0
136	9	1928	1
136	10	2521	0
144	1	2345	1
144	2	2160	0
144	3	2242	0
144	4	1981	1
144	5	2108	1
144	6	2043	1
144	7	2663	1
144	8	2092	1
144	9	1835	1
144	10	2236	1
152	1	2534	0
152	2	2467	0
152	3	2032	1
152	4	2606	1
152	5	2419	0
152	6	2441	1
152	7	2431	1
152	8	2638	0
152	9	2523	0
152	10	2545	0
160	1	2113	1
160	2	2130	1
160	3	2672	0
160	4	2536	0
160	5	2868	0
160	6	2600	0
160	7	2535	0
160	8	2646	0
160	9	2408	0
160	10	2288	1
168	1	2563	1
168	2	3312	0
168	3	2870	0
168	4	2802	1
168	5	2479	1
168	6	2639	1
168	7	2795	0
168	8	2820	0
168	9	2531	1
168	10	2363	1
176	1	2845	0
176	2	2927	0
176	3	2776	1
176	4	2307	1
176	5	2751	0
176	6	2527	1
176	7	2986	0
176	8	2903	0
176	9	3370	0
176	10	2837	0
184	1	2745	1
184	2	2689	1
184	3	2481	1
184	4	2754	1
184	5	2768	1
184	6	3172	0
184	7	2757	1
184	8	2640	1
184	9	3286	0
184	10	3266	0
192	1	3434	0
192	2	3363	0
192	3	3164	1
192	4	2541	1
192	5	3439	0
192	6	3433	0
192	7	2505	1
192	8	3003	1
192	9	3338	0
192	10	3084	0
200	1	3027	1
200	2	3353	0
200	3	3653	0
200	4	3442	0
200	5	3641	0
200	6	3128	1
200	7	3706	0
200	8	3127	1
200	9	3538	1
200	10	2989	0
208	1	3335	1
208	2	4044	0
208	3	3604	1
208	4	3727	0
208	5	3473	0
208	6	3090	1
208	7	2820	1
208	8	3411	0
208	9	2796	1
208	10	3811	0
216	1	3759	0
216	2	3898	0
216	3	3908	0
216	4	2991	1
216	5	3574	1
216	6	3066	1
216	7	4187	0
216	8	3518	1
216	9	3429	0
216	10	3790	1
224	1	3284	1
224	2	3643	0
224	3	3637	1
224	4	3504	1
224	5	3122	1
224	6	3846	1
224	7	4436	1
224	8	3215	1
224	9	3846	0
224	10	3534	1
232	1	3935	0
232	2	4236	1
232	3	3815	0
232	4	3906	1
232	5	3665	1
232	6	3627	1
232	7	3952	1
232	8	4108	0
232	9	3729	1
232	10	3537	1
240	1	4218	0
240	2	3497	1
240	3	3737	1
240	4	3598	1
240	5	3610	1
240	6	4381	0
240	7	4350	0
240	8	3905	1
240	9	3835	1
240	10	3663	1
248	1	3890	1
248	2	4115	0
248	3	4159	0
248	4	3382	1
248	5	3587	1
248	6	3910	1
248	7	3960	1
248	8	4213	0
248	9	4429	0
248	10	3870	1
256	1	3633	1
256	2	4113	1
256	3	3619	1
256	4	4537	0
256	5	3562	1
256	6	3911	1
256	7	3347	1
256	8	4270	1
256	9	4917	0
256	10	4556	0
264	1	4960	0
264	2	4122	1
264	3	4063	1
264	4	3781	1
264	5	4292	1
264	6	3789	1
264	7	4403	0
264	8	3229	1
264	9	3334	1
264	10	4720	1
272	1	4667	1
272	2	3791	1
272	3	3812	1
272	4	4196	1
272	5	3887	1
272	6	3465	1
272	7	4492	1
272	8	3640	1
272	9	4808	1
272	10	3935	1
280	1	4033	1
280	2	4571	1
280	3	3782	1
280	4	3526	1
280	5	3502	1
280	6	5056	0
280	7	4056	1
280	8	4044	1
280	9	4077	1
280	10	4113	1
288	1	4070	1
288	2	4803	1
288	3	5330	0
288	4	4568	1
288	5	4798	1
288	6	4946	0
288	7	4907	0
288	8	4556	1
288	9	3954	1
288	10	4460	1
296	1	4130	1
296	2	4281	1
296	3	4296	1
296	4	4862	1
296	5	5046	1
296	6	4605	1
296	7	4083	1
296	8	4086	1
296	9	4912	1
296	10	3996	1
304	1	4377	1
304	2	5185	1
304	3	4336	1
304	4	5662	0
304	5	5175	1
304	6	4531	1
304	7	4315	1
304	8	4341	1
304	9	5603	1
304	10	5281	0
312	1	4464	1
312	2	4458	1
312	3	4516	1
312	4	4169	1
312	5	4587	1
312	6	4337	1
312	7	4000	1
312	8	4069	1
312	9	3870	1
312	10	4118	1
320	1	4324	1
320	2	4563	1
320	3	4621	1
320	4	4638	1
320	5	5809	0
320	6	5566	1
320	7	4444	1
320	8	6645	0
320	9	4940	1
320	10	4935	1
328	1	4255	1
328	2	4449	1
328	3	4980	1
328	4	4405	1
328	5	5162	1
328	6	5043	1
328	7	5453	0
328	8	4269	1
328	9	4714	1
328	10	4619	1
336	1	5226	1
336	2	5437	1
336	3	5772	1
336	4	4992	1
336	5	5175	1
336	6	4526	1
336	7	5138	1
336	8	5388	1
336	9	4645	1
336	10	6384	0
344	1	5449	1
344	2	5044	1
344	3	5324	1
344	4	5959	1
344	5	5680	1
344	6	5955	1
344	7	4788	1
344	8	5011	1
344	9	5353	1
344	10	5380	1
352	1	6676	0
352	2	5367	1
352	3	6559	0
352	4	5294	1
352	5	4726	1
352	6	4819	1
352	7	6973	0
352	8	4895	1
352	9	5105	1
352	10	7484	0
360	1	5155	1
360	2	6647	0
360	3	5729	1
360	4	5492	1
360	5	5514	1
360	6	5523	1
360	7	5831	1
360	8	4598	1
360	9	4938	1
360	10	5797	1
368	1	5199	1
368	2	5399	1
368	3	5192	1
368	4	4941	1
368	5	5279	1
368	6	6035	1
368	7	5705	1
368	8	5862	1
368	9	5248	1
368	10	5276	1
376	1	5229	1
376	2	4981	1
376	3	5771	1
376	4	6075	1
376	5	5760	1
376	6	5519	1
376	7	5697	1
376	8	5781	1
376	9	5644	1
376	10	5927	1
384	1	6387	1
384	2	5743	1
384	3	6339	1
384	4	5903	1
384	5	6822	1
384	6	6930	0
384	7	5645	1
384	8	5531	1
384	9	5539	1
384	10	6998	1
392	1	6011	1
392	2	6954	0
392	3	5906	1
392	4	5571	1
392	5	6209	1
392	6	5444	1
392	7	6596	1
392	8	5861	1
392	9	5294	1
392	10	5663	1
400	1	7406	1
400	2	6470	1
400	3	6406	1
400	4	6359	1
400	5	7247	1
400	6	6044	1
400	7	5926	1
400	8	6359	1
400	9	6247	1
400	10	6324	1
408	1	6368	1
408	2	6017	1
408	3	6907	1
408	4	5750	1
408	5	5674	1
408	6	6438	1
408	7	5561	1
408	8	6481	1
408	9	7105	1
408	10	6668	1
416	1	6517	1
416	2	5968	1
416	3	6559	1
416	4	5881	1
416	5	5978	1
416	6	6395	1
416	7	6473	1
416	8	6704	1
416	9	7292	1
416	10	6865	1
424	1	6794	1
424	2	8307	0
424	3	6226	1
424	4	6000	1
424	5	6932	1
424	6	6716	1
424	7	6092	1
424	8	6621	1
424	9	6756	1
424	10	7314	1
432	1	6546	1
432	2	6556	1
432	3	6578	1
432	4	6768	1
432	5	7708	1
432	6	6467	1
432	7	7726	1
432	8	7266	1
432	9	7468	1
432	10	7081	1
440	1	6535	1
440	2	6830	1
440	3	6926	1
440	4	6703	1
440	5	6647	1
440	6	7289	1
440	7	7644	1
440	8	6745	1
440	9	6399	1
440	10	7067	1
448	1	7637	0
448	2	7330	1
448	3	6929	1
448	4	7140	1
448	5	6813	1
448	6	7380	1
448	7	7682	1
448	8	8175	0
448	9	7519	1
448	10	7235	1
456	1	7212	1
456	2	6954	1
456	3	6582	1
456	4	6448	1
456	5	7103	1
456	6	6792	1
456	7	6996	1
456	8	7199	1
456	9	7133	1
456	10	7212	1
464	1	8817	1
464	2	7336	1
464	3	6981	1
464	4	8153	1
464	5	6888	1
464	6	6881	1
464	7	6896	1
464	8	7135	1
464	9	7371	1
464	10	9546	0
472	1	7024	1
472	2	7038	1
472	3	6835	1
472	4	7463	1
472	5	7232	1
472	6	7677	1
472	7	7267	1
472	8	7844	1
472	9	8349	1
472	10	7430	1
480	1	7026	1
480	2	7290	1
480	3	7667	1
480	4	7723	1
480	5	7941	1
480	6	8027	1
480	7	7444	1
480	8	7200	1
480	9	6392	1
480	10	8338	1
488	1	7807	1
488	2	7651	1
488	3	7426	1
488	4	8046	1
488	5	7530	1
488	6	7982	1
488	7	7743	1
488	8	8174	1
488	9	7308	1
488	10	8935	0
496	1	8387	1
496	2	7827	1
496	3	8113	1
496	4	8064	1
496	5	8212	1
496	6	7573	1
496	7	7494	1
496	8	7481	1
496	9	7882	1
496	10	8136	1
504	1	7804	1
504	2	7423	1
504	3	8600	1
504	4	6911	1
504	5	7101	1
504	6	7766	1
504	7	8416	1
504	8	7675	1
504	9	7836	1
504	10	8532	1
512	1	7397	1
512	2	7463	1
512	3	7802	1
512	4	7906	1
512	5	6065	1
512	6	7246	1
512	7	6648	1
512	8	8257	1
512	9	8242	1
512	10	8037	1
520	1	7540	1
520	2	7888	1
520	3	8290	1
520	4	7753	1
520	5	7348	1
520	6	7664	1
520	7	7153	1
520	8	7459	1
520	9	7066	1
520	10	7210	1
528	1	7395	1
528	2	8894	1
528	3	7415	1
528	4	8369	1
528	5	7125	1
528	6	8428	1
528	7	7665	1
528	8	9164	1
528	9	8622	1
528	10	7666	1
536	1	7562	1
536	2	7814	1
536	3	7893	1
536	4	8215	1
536	5	6585	1
536	6	7811	1
536	7	9024	1
536	8	7640	1
536	9	8149	1
536	10	7376	1
544	1	7625	1
544	2	8381	1
544	3	8990	1
544	4	8534	1
544	5	11499	0
544	6	7850	1
544	7	7212	1
544	8	8013	1
544	9	7323	1
544	10	7805	1
552	1	8624	1
552	2	8024	1
552	3	7070	1
552	4	7601	1
552	5	8992	1
552	6	8141	1
552	7	8813	1
552	8	8353	1
552	9	7414	1
552	10	8057	1
560	1	9008	1
560	2	8450	1
560	3	7403	1
560	4	8778	1
560	5	8478	1
560	6	7455	1
560	7	7705	1
560	8	7763	1
560	9	8930	1
560	10	7848	1
568	1	8838	1
568	2	7874	1
568	3	7761	1
568	4	8707	1
568	5	8311	1
568	6	8173	1
568	7	7864	1
568	8	9027	1
568	9	9790	1
568	10	8502	1
576	1	8565	1
576	2	8049	1
576	3	8176	1
576	4	9589	1
576	5	10782	0
576	6	10008	1
576	7	8451	1
576	8	8217	1
576	9	9549	1
576	10	8740	1
584	1	8803	1
584	2	9192	1
584	3	7411	1
584	4	7618	1
584	5	8315	1
584	6	8730	1
584	7	8820	1
584	8	7523	1
584	9	8195	1
584	10	8910	1
592	1	9462	1
592	2	8336	1
592	3	8132	1
592	4	8210	1
592	5	8564	1
592	6	7685	1
592	7	9206	1
592	8	9057	1
592	9	8687	1
592	10	7406	1
600	1	8638	1
600	2	8568	1
600	3	10078	1
600	4	8970	1
600	5	8726	1
600	6	8885	1
600	7	9790	1
600	8	8505	1
600	9	7996	1
600	10	8530	1
608	1	9583	1
608	2	9233	1
608	3	8927	1
608	4	9580	1
608	5	9030	1
608	6	9606	1
608	7	9326	1
608	8	9245	1
608	9	8968	1
608	10	9091	1
616	1	10150	1
616	2	9841	1
616	3	8765	1
616	4	9585	1
616	5	9202	1
616	6	9317	1
616	7	10390	1
616	8	9256	1
616	9	9519	1
616	10	8182	1
624	1	8332	1
624	2	11242	1
624	3	8670	1
624	4	8441	1
624	5	8848	1
624	6	9517	1
624	7	8405	1
624	8	8507	1
624	9	10085	1
624	10	10378	1
632	1	8183	1
632	2	9179	1
632	3	10849	1
632	4	8612	1
632	5	9607	1
632	6	9813	1
632	7	9371	1
632	8	8631	1
632	9	8684	1
632	10	9948	1
640	1	10459	1
640	2	9347	1
640	3	10821	1
640	4	8962	1
640	5	8908	1
640	6	10171	1
640	7	8970	1
640	8	10086	1
640	9	11320	1
640	10	10197	1
648	1	10367	1
648	2	10060	1
648	3	9058	1
648	4	11222	1
648	5	8670	1
648	6	9335	1
648	7	9515	1
648	8	11028	1
648	9	10286	1
648	10	10237	1
656	1	9863	1
656	2	10286	1
656	3	9717	1
656	4	9988	1
656	5	11209	1
656	6	9561	1
656	7	9372	1
656	8	8957	1
656	9	9654	1
656	10	9092	1
664	1	9532	1
664	2	9893	1
664	3	11268	1
664	4	8919	1
664	5	10636	1
664	6	10076	1
664	7	10343	1
664	8	10025	1
664	9	9244	1
664	10	9576	1
672	1	9706	1
672	2	9641	1
672	3	10455	1
672	4	9820	1
672	5	10450	1
672	6	10630	1
672	7	10213	1
672	8	10407	1
672	9	10829	1
672	10	11123	1
680	1	10522	1
680	2	9944	1
680	3	10152	1
680	4	9809	1
680	5	10378	1
680	6	9461	1
680	7	9739	1
680	8	9765	1
680	9	10242	1
680	10	9792	1
688	1	9886	1
688	2	9947	1
688	3	9610	1
688	4	9467	1
688	5	10898	1
688	6	10054	1
688	7	12802	1
688	8	11727	1
688	9	10623	1
688	10	9769	1
696	1	10055	1
696	2	9664	1
696	3	9790	1
696	4	10391	1
696	5	9788	1
696	6	9376	1
696	7	11385	1
696	8	10612	1
696	9	9433	1
696	10	9810	1
704	1	10592	1
704	2	9756	1
704	3	11737	1
704	4	11664	1
704	5	9996	1
704	6	10890	1
704	7	10334	1
704	8	9837	1
704	9	12122	1
704	10	9814	1
712	1	10451	1
712	2	11870	1
712	3	12120	1
712	4	10797	1
712	5	11400	1
712	6	10207	1
712	7	9994	1
712	8	10255	1
712	9	11968	1
712	10	11072	1
720	1	10999	1
720	2	10797	1
720	3	10539	1
720	4	10842	1
720	5	10279	1
720	6	11096	1
720	7	9650	1
720	8	10977	1
720	9	11096	1
720	10	11210	1
728	1	11631	1
728	2	11284	1
728	3	10374	1
728	4	12316	1
728	5	9237	1
728	6	9869	1
728	7	12318	1
728	8	9731	1
728	9	10654	1
728	10	10793	1
736	1	12137	1
736	2	10555	1
736	3	11245	1
736	4	10252	1
736	5	11107	1
736	6	10821	1
736	7	11607	1
736	8	9869	1
736	9	11861	1
736	10	10627	1
744	1	11021	1
744	2	11108	1
744	3	10694	1
744	4	10842	1
744	5	10755	1
744	6	12433	1
744	7	10943	1
744	8	11380	1
744	9	11504	1
744	10	12347	1
752	1	11729	1
752	2	10980	1
752	3	10962	1
752	4	9933	1
752	5	11877	1
752	6	11101	1
752	7	11575	1
752	8	11626	1
752	9	13879	1
752	10	11471	1
760	1	10173	1
760	2	12299	1
760	3	11699	1
760	4	11464	1
760	5	11279	1
760	6	12125	1
760	7	11011	1
760	8	11650	1
760	9	11447	1
760	10	10628	1
768	1	11976	1
768	2	10649	1
768	3	11939	1
768	4	12803	1
768	5	10890	1
768	6	10808	1
768	7	11286	1
768	8	11942	1
768	9	11188	1
768	10	10985	1
776	1	12134	1
776	2	12737	1
776	3	13086	1
776	4	11687	1
776	5	11209	1
776	6	13335	1
776	7	11699	1
776	8	11189	1
776	9	12061	1
776	10	12606	1
784	1	10770	1
784	2	12401	1
784	3	10799	1
784	4	11596	1
784	5	11070	1
784	6	11483	1
784	7	11977	1
784	8	12062	1
784	9	12460	1
784	10	11931	1
792	1	11840	1
792	2	10396	1
792	3	11342	1
792	4	14034	1
792	5	12332	1
792	6	11832	1
792	7	13394	1
792	8	11561	1
792	9	12760	1
792	10	11469	1
800	1	11795	1
800	2	12484	1
800	3	12596	1
800	4	11256	1
800	5	11805	1
800	6	12182	1
800	7	11331	1
800	8	13022	1
800	9	13508	1
800	10	12971	1
808	1	12218	1
808	2	13566	1
808	3	11732	1
808	4	12848	1
808	5	12251	1
808	6	11301	1
808	7	12413	1
808	8	12500	1
808	9	11803	1
808	10	13328	1
816	1	12628	1
816	2	12664	1
816	3	12827	1
816	4	11811	1
816	5	12187	1
816	6	13145	1
816	7	12035	1
816	8	12985	1
816	9	13258	1
816	10	11797	1
824	1	12920	1
824	2	11896	1
824	3	11949	1
824	4	12632	1
824	5	13524	1
824	6	12217	1
824	7	12304	1
824	8	11351	1
824	9	12042	1
824	10	13050	1
832	1	13086	1
832	2	14008	1
832	3	13899	1
832	4	13122	1
832	5	12137	1
832	6	12391	1
832	7	13031	1
832	8	12504	1
832	9	11655	1
832	10	12541	1
840	1	12077	1
840	2	12993	1
840	3	12257	1
840	4	12901	1
840	5	13255	1
840	6	12935	1
840	7	11642	1
840	8	12749	1
840	9	12591	1
840	10	12313	1
848	1	13410	1
848	2	12507	1
848	3	12252	1
848	4	12124	1
848	5	13376	1
848	6	13627	1
848	7	11880	1
848	8	13448	1
848	9	13656	1
848	10	12594	1
856	1	12500	1
856	2	12608	1
856	3	13643	1
856	4	12006	1
856	5	11747	1
856	6	12385	1
856	7	12487	1
856	8	12810	1
856	9	12642	1
856	10	14969	1
864	1	14469	1
864	2	13719	1
864	3	13058	1
864	4	12684	1
864	5	12291	1
864	6	13308	1
864	7	13017	1
864	8	15696	1
864	9	14559	1
864	10	12864	1
872	1	12097	1
872	2	14280	1
872	3	13999	1
872	4	12900	1
872	5	14368	1
872	6	12874	1
872	7	13888	1
872	8	13091	1
872	9	12914	1
872	10	12579	1
880	1	13175	1
880	2	12142	1
880	3	12853	1
880	4	13847	1
880	5	13116	1
880	6	13589	1
880	7	14088	1
880	8	12769	1
880	9	13139	1
880	10	15156	1
888	1	12998	1
888	2	13531	1
888	3	13706	1
888	4	13017	1
888	5	15338	1
888	6	15340	1
888	7	13766	1
888	8	15781	1
888	9	13479	1
888	10	13088	1
896	1	14535	1
896	2	14286	1
896	3	13585	1
896	4	14060	1
896	5	14364	1
896	6	13221	1
896	7	14459	1
896	8	14031	1
896	9	13614	1
896	10	13808	1
904	1	12452	1
904	2	12777	1
904	3	14879	1
904	4	14135	1
904	5	13441	1
904	6	13310	1
904	7	14758	1
904	8	13474	1
904	9	13062	1
904	10	15462	1
912	1	13633	1
912	2	14282	1
912	3	13066	1
912	4	15684	1
912	5	15337	1
912	6	13402	1
912	7	14174	1
912	8	14154	1
912	9	14868	1
912	10	13947	1
920	1	14246	1
920	2	14629	1
920	3	14377	1
920	4	13922	1
920	5	14642	1
920	6	14674	1
920	7	13817	1
920	8	14044	1
920	9	13759	1
920	10	15077	1
928	1	13247	1
928	2	13782	1
928	3	13713	1
928	4	14051	1
928	5	15532	1
928	6	14111	1
928	7	16032	1
928	8	14718	1
928	9	15560	1
928	10	14379	1
936	1	14604	1
936	2	14516	1
936	3	14107	1
936	4	13849	1
936	5	14889	1
936	6	15823	1
936	7	14242	1
936	8	14004	1
936	9	14809	1
936	10	14148	1
944	1	13753	1
944	2	14994	1
944	3	14091	1
944	4	14321	1
944	5	13374	1
944	6	14518	1
944	7	14975	1
944	8	15373	1
944	9	14239	1
944	10	14565	1
952	1	14082	1
952	2	16332	1
952	3	15096	1
952	4	15452	1
952	5	13903	1
952	6	14139	1
952	7	14124	1
952	8	14535	1
952	9	13912	1
952	10	13742	1
960	1	13738	1
960	2	13901	1
960	3	15685	1
960	4	13654	1
960	5	14728	1
960	6	15960	1
960	7	16745	1
960	8	14491	1
960	9	14830	1
960	10	15676	1
968	1	15144	1
968	2	14471	1
968	3	16373	1
968	4	13499	1
968	5	14023	1
968	6	16000	1
968	7	15832	1
968	8	15733	1
968	9	15084	1
968	10	14982	1
976	1	14419	1
976	2	15499	1
976	3	14343	1
976	4	14202	1
976	5	15261	1
976	6	15389	1
976	7	15786	1
976	8	15620	1
976	9	14475	1
976	10	16069	1
984	1	15337	1
984	2	15915	1
984	3	15577	1
984	4	14190	1
984	5	15155	1
984	6	16257	1
984	7	15472	1
984	8	15889	1
984	9	16065	1
984	10	15507	1
992	1	14989	1
992	2	17370	1
992	3	14493	1
992	4	15390	1
992	5	16334	1
992	6	15985	1
992	7	15138	1
992	8	16327	1
992	9	15809	1
992	10	14183	1
1000	1	15278	1
1000	2	15685	1
1000	3	14940	1
1000	4	16414	1
1000	5	16299	1
1000	6	16214	1
1000	7	15371	1
1000	8	15304	1
1000	9	16645	1
1000	10	17924	1
1008	1	15159	1
1008	2	14952	1
1008	3	16329	1
1008	4	15092	1
1008	5	15798	1
1008	6	17240	1
1008	7	14343	1
1008	8	15634	1
1008	9	15605	1
1008	10	16172	1
1016	1	15675	1
1016	2	16483	1
1016	3	15276	1
1016	4	15684	1
1016	5	14651	1
1016	6	15633	1
1016	7	16595	1
1016	8	15431	1
1016	9	16064	1
1016	10	16161	1
1024	1	12705	1
1024	2	14366	1
1024	3	16213	1
1024	4	14126	1
1024	5	13836	1
1024	6	13483	1
1024	7	15070	1
1024	8	11571	1
1024	9	11471	1
1024	10	14600	1
