length	run	comparisons	blacklistings
760	7	24945	0
760	8	24877	0
760	9	25207	0
760	10	25193	0
768	1	25347	0
768	2	25413	0
768	3	25404	0
768	4	25366	0
768	5	25706	0
768	6	25366	0
768	7	25488	0
768	8	25354	0
768	9	25309	0
768	10	25227	0
776	1	25602	0
776	2	25955	0
776	3	25767	0
776	4	25566	0
776	5	25851	0
776	6	25810	0
776	7	25860	0
776	8	25988	0
776	9	25389	0
776	10	25931	0
784	1	26083	0
784	2	26275	0
784	3	26102	0
784	4	25820	0
784	5	26168	0
784	6	25875	0
784	7	25878	0
784	8	26049	0
784	9	26403	0
784	10	26242	0
792	1	26316	0
792	2	26380	0
792	3	26453	0
792	4	26622	0
792	5	26598	0
792	6	26457	0
792	7	26358	0
792	8	26445	0
792	9	26510	0
792	10	26339	0
800	1	26781	0
800	2	26588	0
800	3	26689	0
800	4	26473	0
800	5	26592	0
800	6	26775	0
800	7	26621	0
800	8	26674	0
800	9	26700	0
800	10	26656	0
808	1	27071	0
808	2	26976	0
808	3	27350	0
808	4	27077	0
808	5	27058	0
808	6	27098	0
808	7	27175	0
808	8	27098	0
808	9	27111	0
808	10	27234	0
816	1	27691	0
816	2	27473	0
816	3	27401	0
816	4	27247	0
816	5	27397	0
816	6	27073	0
816	7	27530	0
816	8	27471	0
816	9	27395	0
816	10	27197	0
824	1	27748	0
824	2	27744	0
824	3	27265	0
824	4	27549	0
824	5	27907	0
824	6	27810	0
824	7	27556	0
824	8	27760	0
824	9	27614	0
824	10	27455	0
832	1	27733	0
832	2	28367	0
832	3	27651	0
832	4	27897	0
832	5	27889	0
832	6	27935	0
832	7	27884	0
832	8	27777	0
832	9	28055	0
832	10	28042	0
840	1	28390	0
840	2	28515	0
840	3	28398	0
840	4	28095	0
840	5	28397	0
840	6	28764	0
840	7	28370	0
840	8	28138	0
840	9	28325	0
840	10	28548	0
848	1	29012	0
848	2	28763	0
848	3	28401	0
848	4	28809	0
848	5	28561	0
848	6	28635	0
848	7	28649	0
848	8	28659	0
848	9	28755	0
848	10	28661	0
856	1	28831	0
856	2	28941	0
856	3	29190	0
856	4	29052	0
856	5	28775	0
856	6	28869	0
856	7	29291	0
856	8	29021	0
856	9	28712	0
856	10	28855	0
864	1	29051	0
864	2	29075	0
864	3	29377	0
864	4	29273	0
864	5	29157	0
864	6	29260	0
864	7	29093	0
864	8	29240	0
864	9	29108	0
864	10	29034	0
872	1	29555	0
872	2	29743	0
872	3	29286	0
872	4	29570	0
872	5	29772	0
872	6	29809	0
872	7	29732	0
872	8	29639	0
872	9	29772	0
872	10	29548	0
880	1	29742	0
880	2	29943	0
880	3	29851	0
880	4	30020	0
880	5	29829	0
880	6	29697	0
880	7	29883	0
880	8	29942	0
880	9	30090	0
880	10	29971	0
888	1	30065	0
888	2	30178	0
888	3	30212	0
888	4	29944	0
888	5	29915	0
888	6	30379	0
888	7	30606	0
888	8	30340	0
888	9	29910	0
888	10	30432	0
896	1	30467	0
896	2	30528	0
896	3	30678	0
896	4	30485	0
896	5	30617	0
896	6	30481	0
896	7	30287	0
896	8	30430	0
896	9	30570	0
896	10	30398	0
904	1	30884	0
904	2	30648	0
904	3	31061	0
904	4	30966	0
904	5	31124	0
904	6	30482	0
904	7	30993	0
904	8	30869	0
904	9	30808	0
904	10	30823	0
912	1	31127	0
912	2	31204	0
912	3	31151	0
912	4	31135	0
912	5	30991	0
912	6	31189	0
912	7	30909	0
912	8	31390	0
912	9	31231	0
912	10	31148	0
920	1	31620	0
920	2	31527	0
920	3	31447	0
920	4	31846	0
920	5	31660	0
920	6	31564	0
920	7	31592	0
920	8	31359	0
920	9	31294	0
920	10	31443	0
928	1	31657	0
928	2	31865	0
928	3	31722	0
928	4	31548	0
928	5	31940	0
928	6	31956	0
928	7	32045	0
928	8	31862	0
928	9	31681	0
928	10	31973	0
936	1	32382	0
936	2	32540	0
936	3	32295	0
936	4	32184	0
936	5	32140	0
936	6	32111	0
936	7	32372	0
936	8	32227	0
936	9	32017	0
936	10	32251	0
944	1	32425	0
944	2	32776	0
944	3	32854	0
944	4	32240	0
944	5	32867	0
944	6	32557	0
944	7	32593	0
944	8	32586	0
944	9	32911	0
944	10	32486	0
952	1	32822	0
952	2	32870	0
952	3	32854	0
952	4	32793	0
952	5	32937	0
952	6	32912	0
952	7	32689	0
952	8	32800	0
952	9	33173	0
952	10	32881	0
960	1	32981	0
960	2	33346	0
960	3	33256	0
960	4	33035	0
960	5	33186	0
960	6	33106	0
960	7	32997	0
960	8	32975	0
960	9	32898	0
960	10	33358	0
968	1	33894	0
968	2	33697	0
968	3	33371	0
968	4	33297	0
968	5	33453	0
968	6	33507	0
968	7	33500	0
968	8	33072	0
968	9	33510	0
968	10	33342	0
976	1	34077	0
976	2	33856	0
976	3	34242	0
976	4	33838	0
976	5	33560	0
976	6	33530	0
976	7	33583	0
976	8	33996	0
976	9	33890	0
976	10	33696	0
984	1	34140	0
984	2	33890	0
984	3	34103	0
984	4	33862	0
984	5	34228	0
984	6	34078	0
984	7	33828	0
984	8	33876	0
984	9	33802	0
984	10	33917	0
992	1	34442	0
992	2	34875	0
992	3	34423	0
992	4	34222	0
992	5	34718	0
992	6	34449	0
992	7	34772	0
992	8	34654	0
992	9	34078	0
992	10	34274	0
1000	1	34416	0
1000	2	34824	0
1000	3	35136	0
1000	4	34878	0
1000	5	34752	0
1000	6	34991	0
1000	7	34621	0
1000	8	35154	0
1000	9	34829	0
1000	10	35226	0
1008	1	34780	0
1008	2	35171	0
1008	3	34978	0
1008	4	35018	0
1008	5	35372	0
1008	6	34866	0
1008	7	35306	0
1008	8	34967	0
1008	9	34779	0
1008	10	34932	0
1016	1	35385	0
1016	2	35097	0
1016	3	35545	0
1016	4	35577	0
1016	5	35373	0
1016	6	35540	0
1016	7	35423	0
1016	8	35630	0
1016	9	35284	0
1016	10	35615	0
1024	1	36236	0
1024	2	36066	0
1024	3	36044	0
1024	4	35665	0
1024	5	35854	0
1024	6	36213	0
1024	7	35700	0
1024	8	36109	0
1024	9	36144	0
1024	10	35824	0
