length	run	comparisons	blacklistings
240	5	6470	0
240	6	6445	0
240	7	6307	0
240	8	6405	0
240	9	6140	0
240	10	6377	0
248	1	6661	0
248	2	6614	0
248	3	6434	0
248	4	6650	0
248	5	6557	0
248	6	6610	0
248	7	6605	0
248	8	6672	0
248	9	6830	0
248	10	6755	0
256	1	6699	0
256	2	6852	0
256	3	6878	0
256	4	6876	0
256	5	6787	0
256	6	6995	0
256	7	7024	0
256	8	6743	0
256	9	7020	0
256	10	7099	0
264	1	7188	0
264	2	7384	0
264	3	7107	0
264	4	7261	0
264	5	7070	0
264	6	6923	0
264	7	7231	0
264	8	6604	0
264	9	7201	0
264	10	7213	0
272	1	7549	0
272	2	7672	0
272	3	7399	0
272	4	7385	0
272	5	7530	0
272	6	7546	0
272	7	7734	0
272	8	7457	0
272	9	7455	0
272	10	7235	0
280	1	7776	0
280	2	7358	0
280	3	7790	0
280	4	7804	0
280	5	7720	0
280	6	7864	0
280	7	7735	0
280	8	7793	0
280	9	7773	0
280	10	7811	0
288	1	8134	0
288	2	7425	0
288	3	7979	0
288	4	8096	0
288	5	7979	0
288	6	8111	0
288	7	7939	0
288	8	7971	0
288	9	8256	0
288	10	8093	0
296	1	8304	0
296	2	8572	0
296	3	8296	0
296	4	8333	0
296	5	8324	0
296	6	8338	0
296	7	8150	0
296	8	8358	0
296	9	8184	0
296	10	8199	0
304	1	8618	0
304	2	8367	0
304	3	8441	0
304	4	8536	0
304	5	8547	0
304	6	8507	0
304	7	8687	0
304	8	8180	0
304	9	8413	0
304	10	8343	0
312	1	8906	0
312	2	8964	0
312	3	8814	0
312	4	8982	0
312	5	8970	0
312	6	8824	0
312	7	8945	0
312	8	8711	0
312	9	8592	0
312	10	8784	0
320	1	8806	0
320	2	9090	0
320	3	9110	0
320	4	9138	0
320	5	9092	0
320	6	9268	0
320	7	9178	0
320	8	9259	0
320	9	9172	0
320	10	9108	0
328	1	9243	0
328	2	9423	0
328	3	9135	0
328	4	9564	0
328	5	9300	0
328	6	9556	0
328	7	9444	0
328	8	9420	0
328	9	9508	0
328	10	9372	0
336	1	9674	0
336	2	9486	0
336	3	9652	0
336	4	9219	0
336	5	9664	0
336	6	9814	0
336	7	9670	0
336	8	9630	0
336	9	9609	0
336	10	9742	0
344	1	9793	0
344	2	9485	0
344	3	10036	0
344	4	10029	0
344	5	10105	0
344	6	9943	0
344	7	9988	0
344	8	10190	0
344	9	9937	0
344	10	10093	0
352	1	10155	0
352	2	10110	0
352	3	10226	0
352	4	10440	0
352	5	9194	0
352	6	10225	0
352	7	10316	0
352	8	9433	0
352	9	10324	0
352	10	10369	0
360	1	10517	0
360	2	10435	0
360	3	10408	0
360	4	10290	0
360	5	10318	0
360	6	9844	0
360	7	10755	0
360	8	10720	0
360	9	10554	0
360	10	10552	0
368	1	10801	0
368	2	10646	0
368	3	10822	0
368	4	10479	0
368	5	10958	0
368	6	10720	0
368	7	10739	0
368	8	10787	0
368	9	10608	0
368	10	10954	0
376	1	11236	0
376	2	11145	0
376	3	10910	0
376	4	10850	0
376	5	10844	0
376	6	10979	0
376	7	10787	0
376	8	11289	0
376	9	11245	0
376	10	11155	0
384	1	11434	0
384	2	11294	0
384	3	11460	0
384	4	11172	0
384	5	11525	0
384	6	11616	0
384	7	11299	0
384	8	11517	0
384	9	10874	0
384	10	11506	0
392	1	11732	0
392	2	11646	0
392	3	11564	0
392	4	11596	0
392	5	11328	0
392	6	11902	0
392	7	11623	0
392	8	11661	0
392	9	11503	0
392	10	11704	0
400	1	12136	0
400	2	12029	0
400	3	11877	0
400	4	12074	0
400	5	11960	0
400	6	11432	0
400	7	11602	0
400	8	11214	0
400	9	12133	0
400	10	11952	0
408	1	12263	0
408	2	11830	0
408	3	12302	0
408	4	12272	0
408	5	12459	0
408	6	12173	0
408	7	12187	0
408	8	12384	0
408	9	12433	0
408	10	12220	0
416	1	12540	0
416	2	12480	0
416	3	12213	0
416	4	12683	0
416	5	12576	0
416	6	11990	0
416	7	12713	0
416	8	12365	0
416	9	12599	0
416	10	12779	0
424	1	12796	0
424	2	12480	0
424	3	12828	0
424	4	11818	0
424	5	12693	0
424	6	12753	0
424	7	12816	0
424	8	12668	0
424	9	12440	0
424	10	12885	0
432	1	13155	0
432	2	13123	0
432	3	13024	0
432	4	13118	0
432	5	13043	0
432	6	13042	0
432	7	13186	0
432	8	13072	0
432	9	12953	0
432	10	13088	0
440	1	13521	0
440	2	13359	0
440	3	13366	0
440	4	13465	0
440	5	13502	0
440	6	12970	0
440	7	13356	0
440	8	12263	0
440	9	13383	0
440	10	13476	0
448	1	13509	0
448	2	13691	0
448	3	13537	0
448	4	13642	0
448	5	13648	0
448	6	13668	0
448	7	13791	0
448	8	13752	0
448	9	13725	0
448	10	13099	0
456	1	14001	0
456	2	13478	0
456	3	13224	0
456	4	13849	0
456	5	13990	0
456	6	13444	0
456	7	14072	0
456	8	13916	0
456	9	13392	0
456	10	14259	0
464	1	14332	0
464	2	14590	0
464	3	13826	0
464	4	14243	0
464	5	14307	0
464	6	14465	0
464	7	14329	0
464	8	14262	0
464	9	14475	0
464	10	14354	0
472	1	14796	0
472	2	14298	0
472	3	14620	0
472	4	14795	0
472	5	14797	0
472	6	14588	0
472	7	14253	0
472	8	13396	0
472	9	14595	0
472	10	13724	0
480	1	14502	0
480	2	15186	0
480	3	15036	0
480	4	14973	0
480	5	14767	0
480	6	14395	0
480	7	15066	0
480	8	14957	0
480	9	14690	0
480	10	14120	0
488	1	15327	0
488	2	15412	0
488	3	14537	0
488	4	15046	0
488	5	15223	0
488	6	15406	0
488	7	15281	0
488	8	14930	0
488	9	15299	0
488	10	14084	0
496	1	15358	0
496	2	15389	0
496	3	15674	0
496	4	15116	0
496	5	15459	0
496	6	15871	0
496	7	15423	0
496	8	15073	0
496	9	15659	0
496	10	15244	0
504	1	15806	0
504	2	15933	0
504	3	14667	0
504	4	15444	0
504	5	15663	0
504	6	15769	0
504	7	15822	0
504	8	15633	0
504	9	15797	0
504	10	15416	0
512	1	15965	0
512	2	16253	0
512	3	16342	0
512	4	16083	0
512	5	15935	0
512	6	15900	0
512	7	14819	0
512	8	15943	0
512	9	16744	0
512	10	16047	0
520	1	16764	0
520	2	16468	0
520	3	16419	0
520	4	16278	0
520	5	16443	0
520	6	16655	0
520	7	16436	0
520	8	16144	0
520	9	15702	0
520	10	16457	0
528	1	17144	0
528	2	15440	0
528	3	16708	0
528	4	16856	0
528	5	17025	0
528	6	16543	0
528	7	16878	0
528	8	16715	0
528	9	15324	0
528	10	16994	0
536	1	17243	0
536	2	17417	0
536	3	17207	0
536	4	17408	0
536	5	17201	0
536	6	17420	0
536	7	17212	0
536	8	17095	0
536	9	17147	0
536	10	16962	0
544	1	17140	0
544	2	16194	0
544	3	17252	0
544	4	17442	0
544	5	17405	0
544	6	17623	0
544	7	17587	0
544	8	17482	0
544	9	17563	0
544	10	17175	0
552	1	18017	0
552	2	17978	0
552	3	17441	0
552	4	17022	0
552	5	17807	0
552	6	17792	0
552	7	17342	0
552	8	17439	0
552	9	17180	0
552	10	17307	0
560	1	17874	0
560	2	17726	0
560	3	18006	0
560	4	18162	0
560	5	18287	0
560	6	18007	0
560	7	18151	0
560	8	18006	0
560	9	16379	0
560	10	17518	0
568	1	18433	0
568	2	18497	0
568	3	18368	0
568	4	18364	0
568	5	18465	0
568	6	17222	0
568	7	17829	0
568	8	16633	0
568	9	18206	0
568	10	18293	0
576	1	18778	0
576	2	18736	0
576	3	18916	0
576	4	18566	0
576	5	18230	0
576	6	18682	0
576	7	17469	0
576	8	18694	0
576	9	18362	0
576	10	18633	0
584	1	18207	0
584	2	19153	0
584	3	18657	0
584	4	18927	0
584	5	18471	0
584	6	18907	0
584	7	19182	0
584	8	18430	0
584	9	19250	0
584	10	19105	0
592	1	19294	0
592	2	19340	0
592	3	19144	0
592	4	19250	0
592	5	19649	0
592	6	18882	0
592	7	19325	0
592	8	19311	0
592	9	19128	0
592	10	18895	0
600	1	19252	0
600	2	19571	0
600	3	19572	0
600	4	18889	0
600	5	19569	0
600	6	19483	0
600	7	19283	0
600	8	19507	0
600	9	18616	0
600	10	19817	0
608	1	19924	0
608	2	19927	0
608	3	20104	0
608	4	19992	0
608	5	20062	0
608	6	19834	0
608	7	19886	0
608	8	19431	0
608	9	20191	0
608	10	19775	0
616	1	19674	0
616	2	20349	0
616	3	19612	0
616	4	20001	0
616	5	19900	0
616	6	20057	0
616	7	20001	0
616	8	20329	0
616	9	20405	0
616	10	20083	0
624	1	20687	0
624	2	20700	0
624	3	20492	0
624	4	20427	0
624	5	19221	0
624	6	20634	0
624	7	20392	0
624	8	20298	0
624	9	20350	0
624	10	20473	0
632	1	20525	0
632	2	20644	0
632	3	20936	0
632	4	20928	0
632	5	20135	0
632	6	20737	0
632	7	20878	0
632	8	21034	0
632	9	20767	0
632	10	20953	0
640	1	21417	0
640	2	21106	0
640	3	21060	0
640	4	21208	0
640	5	21341	0
640	6	20650	0
640	7	20715	0
640	8	21180	0
640	9	21313	0
640	10	20784	0
648	1	21844	0
648	2	21126	0
648	3	21565	0
648	4	21436	0
648	5	20408	0
648	6	20332	0
648	7	21506	0
648	8	21337	0
648	9	21564	0
648	10	21459	0
656	1	21546	0
656	2	21796	0
656	3	21834	0
656	4	21310	0
656	5	21627	0
656	6	20899	0
656	7	21939	0
656	8	21871	0
656	9	21252	0
656	10	20990	0
664	1	22066	0
664	2	22136	0
664	3	21824	0
664	4	21411	0
664	5	22319	0
664	6	20803	0
664	7	22181	0
664	8	21970	0
664	9	22074	0
664	10	21888	0
672	1	22178	0
672	2	21253	0
672	3	22606	0
672	4	21536	0
672	5	22129	0
672	6	21569	0
672	7	22598	0
672	8	22286	0
672	9	21596	0
672	10	21840	0
680	1	22295	0
680	2	21672	0
680	3	22430	0
680	4	22836	0
680	5	23046	0
680	6	23015	0
680	7	22890	0
680	8	21206	0
680	9	22583	0
680	10	22733	0
688	1	22411	0
688	2	23188	0
688	3	22917	0
688	4	23144	0
688	5	23209	0
688	6	22400	0
688	7	21894	0
688	8	23278	0
688	9	23114	0
688	10	22211	0
696	1	22817	0
696	2	22109	0
696	3	23371	0
696	4	23047	0
696	5	23029	0
696	6	23199	0
696	7	23013	0
696	8	22816	0
696	9	23548	0
696	10	22962	0
704	1	22909	0
704	2	23617	0
704	3	23852	0
704	4	23637	0
704	5	24011	0
704	6	22954	0
704	7	24090	0
704	8	23695	0
704	9	23111	0
704	10	24064	0
712	1	24126	0
712	2	24436	0
712	3	24127	0
712	4	24013	0
712	5	22603	0
712	6	23638	0
712	7	23314	0
712	8	23801	0
712	9	23953	0
712	10	23854	0
720	1	24367	0
720	2	24418	0
720	3	22930	0
720	4	24413	0
720	5	24830	0
720	6	24436	0
720	7	24730	0
720	8	23687	0
720	9	24375	0
720	10	24138	0
728	1	24748	0
728	2	24161	0
728	3	24371	0
728	4	24387	0
728	5	23920	0
728	6	23914	0
728	7	24607	0
728	8	24720	0
728	9	24514	0
728	10	24872	0
736	1	24875	0
736	2	25111	0
736	3	24889	0
736	4	25012	0
736	5	23941	0
736	6	24229	0
736	7	23989	0
736	8	25070	0
736	9	25153	0
736	10	24243	0
744	1	25770	0
744	2	25630	0
744	3	25608	0
744	4	25531	0
744	5	25346	0
744	6	24618	0
744	7	23725	0
744	8	25493	0
744	9	25446	0
744	10	24878	0
752	1	25341	0
752	2	25582	0
752	3	25427	0
752	4	25680	0
752	5	25076	0
752	6	25881	0
752	7	24115	0
752	8	25670	0
752	9	25688	0
752	10	24056	0
760	1	24663	0
760	2	25764	0
760	3	25495	0
760	4	23648	0
760	5	25962	0
760	6	24212	0
760	7	25477	0
760	8	25912	0
760	9	25648	0
760	10	25972	0
768	1	25976	0
768	2	26452	0
768	3	25556	0
768	4	26224	0
768	5	26338	0
768	6	14915	1
768	7	26682	0
768	8	25573	0
768	9	26474	0
768	10	25603	0
776	1	26876	0
776	2	24349	0
776	3	26794	0
776	4	26588	0
776	5	26207	0
776	6	26785	0
776	7	26883	0
776	8	26727	0
776	9	26943	0
776	10	26959	0
784	1	27450	0
784	2	26595	0
784	3	26460	0
784	4	27001	0
784	5	27173	0
784	6	27190	0
784	7	26432	0
784	8	25628	0
784	9	26663	0
784	10	27232	0
792	1	25240	0
792	2	25991	0
792	3	26300	0
792	4	27240	0
792	5	24755	0
792	6	27251	0
792	7	27342	0
792	8	26713	0
792	9	25401	0
792	10	27514	0
800	1	26414	0
800	2	27083	0
800	3	27368	0
800	4	27628	0
800	5	27977	0
800	6	27517	0
800	7	27242	0
800	8	27304	0
800	9	26155	0
800	10	27498	0
808	1	27151	0
808	2	27374	0
808	3	27791	0
808	4	27975	0
808	5	27910	0
808	6	27804	0
808	7	27835	0
808	8	28215	0
808	9	25869	0
808	10	27603	0
816	1	26116	0
816	2	27583	0
816	3	28372	0
816	4	27997	0
816	5	28299	0
816	6	27586	0
816	7	28640	0
816	8	27365	0
816	9	27193	0
816	10	27608	0
824	1	28472	0
824	2	28400	0
824	3	27976	0
824	4	28713	0
824	5	27013	0
824	6	27651	0
824	7	28586	0
824	8	28059	0
824	9	27828	0
824	10	27440	0
832	1	28607	0
832	2	28600	0
832	3	28464	0
832	4	28925	0
832	5	27809	0
832	6	25663	0
832	7	28893	0
832	8	28810	0
832	9	28133	0
832	10	28788	0
840	1	28679	0
840	2	28223	0
840	3	28265	0
840	4	28577	0
840	5	22006	1
840	6	27579	0
840	7	29501	0
840	8	29400	0
840	9	29371	0
840	10	29559	0
848	1	28544	0
848	2	29529	0
848	3	29338	0
848	4	29574	0
848	5	29346	0
848	6	29319	0
848	7	29600	0
848	8	29881	0
848	9	28416	0
848	10	29431	0
856	1	28720	0
856	2	28039	0
856	3	29656	0
856	4	28877	0
856	5	29925	0
856	6	28654	0
856	7	29270	0
856	8	29713	0
856	9	29646	0
856	10	29266	0
864	1	30148	0
864	2	29402	0
864	3	29994	0
864	4	30098	0
864	5	29538	0
864	6	29520	0
864	7	30495	0
864	8	30105	0
864	9	30364	0
864	10	30083	0
872	1	30286	0
872	2	30295	0
872	3	27299	0
872	4	30735	0
872	5	28500	0
872	6	27226	0
872	7	29022	0
872	8	30225	0
872	9	30174	0
872	10	30077	0
880	1	30786	0
880	2	31078	0
880	3	30508	0
880	4	30982	0
880	5	31050	0
880	6	30653	0
880	7	29610	0
880	8	31084	0
880	9	30048	0
880	10	30872	0
888	1	31105	0
888	2	30553	0
888	3	31255	0
888	4	31300	0
888	5	31122	0
888	6	31077	0
888	7	31408	0
888	8	31070	0
888	9	30236	0
888	10	30990	0
896	1	31220	0
896	2	31458	0
896	3	30235	0
896	4	30467	0
896	5	30230	0
896	6	31352	0
896	7	31635	0
896	8	30763	0
896	9	31281	0
896	10	31344	0
904	1	32318	0
904	2	31592	0
904	3	31651	0
904	4	31397	0
904	5	31781	0
904	6	32110	0
904	7	31799	0
904	8	32043	0
904	9	30596	0
904	10	31454	0
912	1	31166	0
912	2	32572	0
912	3	31741	0
912	4	31821	0
912	5	32122	0
912	6	31632	0
912	7	30695	0
912	8	31671	0
912	9	32037	0
912	10	30933	0
920	1	32829	0
920	2	30353	0
920	3	31787	0
920	4	32532	0
920	5	32777	0
920	6	32979	0
920	7	31501	0
920	8	30737	0
920	9	32831	0
920	10	30373	0
928	1	30214	0
928	2	31785	0
928	3	32306	0
928	4	32661	0
928	5	33002	0
928	6	33089	0
928	7	32250	0
928	8	32283	0
928	9	31610	0
928	10	32871	0
936	1	33337	0
936	2	33114	0
936	3	32568	0
936	4	31226	0
936	5	32708	0
936	6	32203	0
936	7	33534	0
936	8	32660	0
936	9	30633	0
936	10	32706	0
944	1	33355	0
944	2	33623	0
944	3	33320	0
944	4	33498	0
944	5	33543	0
944	6	32356	0
944	7	33632	0
944	8	33587	0
944	9	33110	0
944	10	32706	0
952	1	32901	0
952	2	34072	0
952	3	34014	0
952	4	33870	0
952	5	33435	0
952	6	33655	0
952	7	32543	0
952	8	31631	0
952	9	33904	0
952	10	33036	0
960	1	34039	0
960	2	34415	0
960	3	33955	0
960	4	32249	0
960	5	34332	0
960	6	33216	0
960	7	34278	0
960	8	34236	0
960	9	32724	0
960	10	34221	0
968	1	34265	0
968	2	34007	0
968	3	35114	0
968	4	34427	0
968	5	34429	0
968	6	31934	0
968	7	34702	0
968	8	32779	0
968	9	34506	0
968	10	34925	0
976	1	33526	0
976	2	34563	0
976	3	34274	0
976	4	34893	0
976	5	34953	0
976	6	33707	0
976	7	34896	0
976	8	34323	0
976	9	35327	0
976	10	34429	0
984	1	34743	0
984	2	35409	0
984	3	35231	0
984	4	35190	0
984	5	35081	0
984	6	35014	0
984	7	35763	0
984	8	35309	0
984	9	35432	0
984	10	35152	0
992	1	36101	0
992	2	35685	0
992	3	34639	0
992	4	33139	0
992	5	35087	0
992	6	34720	0
992	7	34485	0
992	8	33874	0
992	9	35347	0
992	10	34676	0
1000	1	35222	0
1000	2	35313	0
1000	3	33773	0
1000	4	35896	0
1000	5	35081	0
1000	6	34267	0
1000	7	36127	0
1000	8	35178	0
1000	9	35919	0
1000	10	33252	0
1008	1	33925	0
1008	2	35147	0
1008	3	35927	0
1008	4	35350	0
1008	5	33748	0
1008	6	36559	0
1008	7	36228	0
1008	8	34053	0
1008	9	36267	0
1008	10	22524	1
1016	1	36039	0
1016	2	33182	0
1016	3	35900	0
1016	4	36509	0
1016	5	33938	0
1016	6	36062	0
1016	7	33721	0
1016	8	37106	0
1016	9	36791	0
1016	10	33749	0
1024	1	36816	0
1024	2	36754	0
1024	3	36115	0
1024	4	36078	0
1024	5	34591	0
1024	6	36323	0
1024	7	36847	0
1024	8	36902	0
1024	9	36249	0
1024	10	36301	0
